Driver,DriverNumber,Team,LapNumber,LapTime,Position,Stint,Compound,TyreLife,FreshTyre,PitInTime,PitOutTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,TrackStatus,Deleted,DeletedReason,IsAccurate,FastF1Generated,IsPersonalBest,Time,LapStartTime,LapStartDate,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime
BOR,5,Audi,40.0,0 days 00:01:24.696000,9.0,3.0,HARD,7.0,True,,,0 days 00:00:29.516000,0 days 00:00:18.522000,0 days 00:00:36.658000,258.0,278.0,284.0,306.0,1,False,,True,False,False,0 days 02:01:43.894000,0 days 02:00:19.198000,2026-03-08 05:01:25.821,0 days 02:00:48.788000,0 days 02:01:07.310000,0 days 02:01:43.968000
BOR,5,Audi,41.0,0 days 00:01:24.470000,9.0,3.0,HARD,8.0,True,,,0 days 00:00:29.940000,0 days 00:00:18.115000,0 days 00:00:36.415000,253.0,284.0,291.0,279.0,1,False,,True,False,False,0 days 02:03:08.364000,0 days 02:01:43.894000,2026-03-08 05:02:50.517,0 days 02:02:13.908000,0 days 02:02:32.023000,0 days 02:03:08.438000
BOR,5,Audi,42.0,0 days 00:01:23.803000,9.0,3.0,HARD,9.0,True,,,0 days 00:00:29.508000,0 days 00:00:17.946000,0 days 00:00:36.349000,256.0,288.0,292.0,286.0,1,False,,True,False,False,0 days 02:04:32.167000,0 days 02:03:08.364000,2026-03-08 05:04:14.987,0 days 02:03:37.946000,0 days 02:03:55.892000,0 days 02:04:32.241000
BOR,5,Audi,43.0,0 days 00:01:23.643000,9.0,3.0,HARD,10.0,True,,,0 days 00:00:29.475000,0 days 00:00:17.879000,0 days 00:00:36.289000,256.0,289.0,293.0,287.0,1,False,,True,False,True,0 days 02:05:55.810000,0 days 02:04:32.167000,2026-03-08 05:05:38.790,0 days 02:05:01.716000,0 days 02:05:19.595000,0 days 02:05:55.884000
BOR,5,Audi,44.0,0 days 00:01:23.736000,9.0,3.0,HARD,11.0,True,,,0 days 00:00:29.581000,0 days 00:00:17.856000,0 days 00:00:36.299000,256.0,289.0,295.0,286.0,1,False,,True,False,False,0 days 02:07:19.546000,0 days 02:05:55.810000,2026-03-08 05:07:02.433,0 days 02:06:25.465000,0 days 02:06:43.321000,0 days 02:07:19.620000
BOR,5,Audi,45.0,0 days 00:01:23.257000,9.0,3.0,HARD,12.0,True,,,0 days 00:00:29.395000,0 days 00:00:17.800000,0 days 00:00:36.062000,257.0,291.0,293.0,290.0,1,False,,True,False,True,0 days 02:08:42.803000,0 days 02:07:19.546000,2026-03-08 05:08:26.169,0 days 02:07:49.015000,0 days 02:08:06.815000,0 days 02:08:42.877000
BOR,5,Audi,46.0,0 days 00:01:23.346000,9.0,3.0,HARD,13.0,True,,,0 days 00:00:29.447000,0 days 00:00:17.774000,0 days 00:00:36.125000,259.0,292.0,295.0,288.0,1,False,,True,False,False,0 days 02:10:06.149000,0 days 02:08:42.803000,2026-03-08 05:09:49.426,0 days 02:09:12.324000,0 days 02:09:30.098000,0 days 02:10:06.223000
BOR,5,Audi,47.0,0 days 00:01:23.976000,9.0,3.0,HARD,14.0,True,,,0 days 00:00:29.482000,0 days 00:00:17.841000,0 days 00:00:36.653000,258.0,289.0,295.0,292.0,1,False,,True,False,False,0 days 02:11:30.125000,0 days 02:10:06.149000,2026-03-08 05:11:12.772,0 days 02:10:35.705000,0 days 02:10:53.546000,0 days 02:11:30.199000
BOR,5,Audi,48.0,0 days 00:01:25.008000,9.0,3.0,HARD,15.0,True,,,0 days 00:00:30.382000,0 days 00:00:17.891000,0 days 00:00:36.735000,255.0,290.0,295.0,291.0,1,False,,True,False,False,0 days 02:12:55.133000,0 days 02:11:30.125000,2026-03-08 05:12:36.748,0 days 02:12:00.581000,0 days 02:12:18.472000,0 days 02:12:55.207000
BOR,5,Audi,49.0,0 days 00:01:24.889000,9.0,3.0,HARD,16.0,True,,,0 days 00:00:29.559000,0 days 00:00:17.870000,0 days 00:00:37.460000,256.0,287.0,300.0,290.0,1,False,,True,False,False,0 days 02:14:20.022000,0 days 02:12:55.133000,2026-03-08 05:14:01.756,0 days 02:13:24.766000,0 days 02:13:42.636000,0 days 02:14:20.096000
BOR,5,Audi,50.0,0 days 00:01:24.324000,9.0,3.0,HARD,17.0,True,,,0 days 00:00:29.719000,0 days 00:00:17.835000,0 days 00:00:36.770000,269.0,292.0,296.0,301.0,1,False,,True,False,False,0 days 02:15:44.346000,0 days 02:14:20.022000,2026-03-08 05:15:26.645,0 days 02:14:49.815000,0 days 02:15:07.650000,0 days 02:15:44.420000
BOR,5,Audi,51.0,0 days 00:01:25.635000,9.0,3.0,HARD,18.0,True,,,0 days 00:00:29.804000,0 days 00:00:18.319000,0 days 00:00:37.512000,250.0,274.0,298.0,293.0,1,False,,True,False,False,0 days 02:17:09.981000,0 days 02:15:44.346000,2026-03-08 05:16:50.969,0 days 02:16:14.224000,0 days 02:16:32.543000,0 days 02:17:10.055000
BOR,5,Audi,52.0,0 days 00:01:24.359000,9.0,3.0,HARD,19.0,True,,,0 days 00:00:29.711000,0 days 00:00:17.927000,0 days 00:00:36.721000,255.0,291.0,294.0,294.0,1,False,,True,False,False,0 days 02:18:34.340000,0 days 02:17:09.981000,2026-03-08 05:18:16.604,0 days 02:17:39.766000,0 days 02:17:57.693000,0 days 02:18:34.414000
BOR,5,Audi,53.0,0 days 00:01:26.063000,9.0,3.0,HARD,20.0,True,,,0 days 00:00:29.756000,0 days 00:00:17.889000,0 days 00:00:38.418000,255.0,291.0,301.0,290.0,1,False,,True,False,False,0 days 02:20:00.403000,0 days 02:18:34.340000,2026-03-08 05:19:40.963,0 days 02:19:04.170000,0 days 02:19:22.059000,0 days 02:20:00.477000
BOR,5,Audi,54.0,0 days 00:01:24.548000,9.0,3.0,HARD,21.0,True,,,0 days 00:00:29.857000,0 days 00:00:17.721000,0 days 00:00:36.970000,262.0,296.0,323.0,305.0,1,False,,True,False,False,0 days 02:21:24.951000,0 days 02:20:00.403000,2026-03-08 05:21:07.026,0 days 02:20:30.334000,0 days 02:20:48.055000,0 days 02:21:25.025000
BOR,5,Audi,55.0,0 days 00:01:25.268000,9.0,3.0,HARD,22.0,True,,,0 days 00:00:30.150000,0 days 00:00:17.991000,0 days 00:00:37.127000,269.0,293.0,299.0,279.0,1,False,,True,False,False,0 days 02:22:50.219000,0 days 02:21:24.951000,2026-03-08 05:22:31.574,0 days 02:21:55.175000,0 days 02:22:13.166000,0 days 02:22:50.293000
BOR,5,Audi,56.0,0 days 00:01:24.515000,9.0,3.0,HARD,23.0,True,,,0 days 00:00:29.823000,0 days 00:00:17.878000,0 days 00:00:36.814000,270.0,293.0,301.0,300.0,1,False,,True,False,False,0 days 02:24:14.734000,0 days 02:22:50.219000,2026-03-08 05:23:56.842,0 days 02:23:20.116000,0 days 02:23:37.994000,0 days 02:24:14.808000
BOR,5,Audi,57.0,0 days 00:01:24.821000,9.0,3.0,HARD,24.0,True,,,0 days 00:00:29.522000,0 days 00:00:18.166000,0 days 00:00:37.133000,265.0,291.0,292.0,304.0,1,False,,True,False,False,0 days 02:25:39.555000,0 days 02:24:14.734000,2026-03-08 05:25:21.357,0 days 02:24:44.330000,0 days 02:25:02.496000,0 days 02:25:39.629000
SAI,55,Williams,1.0,0 days 00:01:39.815000,13.0,1.0,SOFT,1.0,True,,,,0 days 00:00:19.143000,0 days 00:00:39.148000,214.0,298.0,288.0,210.0,1,False,,False,False,False,0 days 01:03:59.794000,0 days 01:02:19.743000,2026-03-08 04:03:26.366,,0 days 01:03:21.445000,0 days 01:04:00.300000
SAI,55,Williams,2.0,0 days 00:01:27.980000,14.0,1.0,SOFT,2.0,True,,,0 days 00:00:31.713000,0 days 00:00:18.211000,0 days 00:00:38.056000,254.0,296.0,298.0,238.0,1,False,,True,False,True,0 days 01:05:27.774000,0 days 01:03:59.794000,2026-03-08 04:05:06.417,0 days 01:04:31.561000,0 days 01:04:49.772000,0 days 01:05:27.828000
SAI,55,Williams,3.0,0 days 00:01:28.093000,15.0,1.0,SOFT,3.0,True,,,0 days 00:00:31.187000,0 days 00:00:18.048000,0 days 00:00:38.858000,258.0,315.0,302.0,259.0,1,False,,True,False,False,0 days 01:06:55.867000,0 days 01:05:27.774000,2026-03-08 04:06:34.397,0 days 01:05:59.015000,0 days 01:06:17.063000,0 days 01:06:55.921000
SAI,55,Williams,4.0,0 days 00:01:27.216000,15.0,1.0,SOFT,4.0,True,,,0 days 00:00:30.511000,0 days 00:00:18.372000,0 days 00:00:38.333000,258.0,311.0,298.0,270.0,1,False,,True,False,True,0 days 01:08:23.083000,0 days 01:06:55.867000,2026-03-08 04:08:02.490,0 days 01:07:26.432000,0 days 01:07:44.804000,0 days 01:08:23.137000
SAI,55,Williams,5.0,0 days 00:01:27.511000,15.0,1.0,SOFT,5.0,True,,,0 days 00:00:30.419000,0 days 00:00:18.057000,0 days 00:00:39.035000,260.0,303.0,301.0,281.0,1,False,,True,False,False,0 days 01:09:50.594000,0 days 01:08:23.083000,2026-03-08 04:09:29.706,0 days 01:08:53.556000,0 days 01:09:11.613000,0 days 01:09:50.648000
SAI,55,Williams,6.0,0 days 00:01:26.872000,14.0,1.0,SOFT,6.0,True,,,0 days 00:00:30.787000,0 days 00:00:18.201000,0 days 00:00:37.884000,256.0,320.0,286.0,273.0,1,False,,True,False,True,0 days 01:11:17.466000,0 days 01:09:50.594000,2026-03-08 04:10:57.217,0 days 01:10:21.435000,0 days 01:10:39.636000,0 days 01:11:17.520000
SAI,55,Williams,7.0,0 days 00:01:25.698000,14.0,1.0,SOFT,7.0,True,,,0 days 00:00:30.022000,0 days 00:00:18.348000,0 days 00:00:37.328000,263.0,304.0,286.0,285.0,1,False,,True,False,True,0 days 01:12:43.164000,0 days 01:11:17.466000,2026-03-08 04:12:24.089,0 days 01:11:47.542000,0 days 01:12:05.890000,0 days 01:12:43.218000
SAI,55,Williams,8.0,0 days 00:01:25.433000,14.0,1.0,SOFT,8.0,True,,,0 days 00:00:30.051000,0 days 00:00:18.228000,0 days 00:00:37.154000,264.0,305.0,293.0,286.0,1,False,,True,False,True,0 days 01:14:08.597000,0 days 01:12:43.164000,2026-03-08 04:13:49.787,0 days 01:13:13.269000,0 days 01:13:31.497000,0 days 01:14:08.651000
SAI,55,Williams,9.0,0 days 00:01:25.826000,14.0,1.0,SOFT,9.0,True,,,0 days 00:00:29.997000,0 days 00:00:18.347000,0 days 00:00:37.482000,263.0,304.0,292.0,294.0,1,False,,True,False,False,0 days 01:15:34.423000,0 days 01:14:08.597000,2026-03-08 04:15:15.220,0 days 01:14:38.648000,0 days 01:14:56.995000,0 days 01:15:34.477000
SAI,55,Williams,10.0,0 days 00:01:26.202000,14.0,1.0,SOFT,10.0,True,,,0 days 00:00:30.638000,0 days 00:00:18.332000,0 days 00:00:37.232000,263.0,303.0,293.0,292.0,1,False,,True,False,False,0 days 01:17:00.625000,0 days 01:15:34.423000,2026-03-08 04:16:41.046,0 days 01:16:05.115000,0 days 01:16:23.447000,0 days 01:17:00.679000
SAI,55,Williams,11.0,0 days 00:01:46.912000,13.0,1.0,SOFT,11.0,True,0 days 01:18:29.832000,,0 days 00:00:30.181000,0 days 00:00:18.250000,0 days 00:00:58.481000,262.0,301.0,,287.0,16,False,,False,False,False,0 days 01:18:47.537000,0 days 01:17:00.625000,2026-03-08 04:18:07.248,0 days 01:17:30.860000,0 days 01:17:49.110000,0 days 01:18:47.591000
SAI,55,Williams,12.0,0 days 00:01:56.846000,13.0,2.0,HARD,1.0,True,,0 days 01:18:49.955000,0 days 00:00:43.366000,0 days 00:00:25.069000,0 days 00:00:48.411000,241.0,158.0,248.0,225.0,6,False,,False,False,False,0 days 01:20:44.383000,0 days 01:18:47.537000,2026-03-08 04:19:54.160,0 days 01:19:30.957000,0 days 01:19:56.026000,0 days 01:20:44.437000
SAI,55,Williams,13.0,0 days 00:01:48.341000,13.0,2.0,HARD,2.0,True,,,0 days 00:00:41.682000,0 days 00:00:26.884000,0 days 00:00:39.775000,232.0,116.0,303.0,159.0,671,False,,False,False,False,0 days 01:22:32.724000,0 days 01:20:44.383000,2026-03-08 04:21:51.006,0 days 01:21:26.119000,0 days 01:21:53.003000,0 days 01:22:32.778000
SAI,55,Williams,14.0,0 days 00:01:24.927000,13.0,2.0,HARD,3.0,True,,,0 days 00:00:29.998000,0 days 00:00:18.087000,0 days 00:00:36.842000,264.0,306.0,298.0,290.0,1,False,,True,False,True,0 days 01:23:57.651000,0 days 01:22:32.724000,2026-03-08 04:23:39.347,0 days 01:23:02.776000,0 days 01:23:20.863000,0 days 01:23:57.705000
SAI,55,Williams,15.0,0 days 00:01:24.824000,13.0,2.0,HARD,4.0,True,,,0 days 00:00:29.765000,0 days 00:00:18.155000,0 days 00:00:36.904000,267.0,308.0,299.0,287.0,1,False,,True,False,True,0 days 01:25:22.475000,0 days 01:23:57.651000,2026-03-08 04:25:04.274,0 days 01:24:27.470000,0 days 01:24:45.625000,0 days 01:25:22.529000
SAI,55,Williams,16.0,0 days 00:01:24.940000,12.0,2.0,HARD,5.0,True,,,0 days 00:00:29.783000,0 days 00:00:18.143000,0 days 00:00:37.014000,263.0,303.0,296.0,294.0,1,False,,True,False,False,0 days 01:26:47.415000,0 days 01:25:22.475000,2026-03-08 04:26:29.098,0 days 01:25:52.312000,0 days 01:26:10.455000,0 days 01:26:47.469000
SAI,55,Williams,17.0,0 days 00:01:25.151000,12.0,2.0,HARD,6.0,True,,,0 days 00:00:29.860000,0 days 00:00:18.235000,0 days 00:00:37.056000,265.0,300.0,290.0,288.0,1,False,,True,False,False,0 days 01:28:12.566000,0 days 01:26:47.415000,2026-03-08 04:27:54.038,0 days 01:27:17.329000,0 days 01:27:35.564000,0 days 01:28:12.620000
SAI,55,Williams,18.0,0 days 00:01:42.820000,12.0,2.0,HARD,7.0,True,,,0 days 00:00:29.887000,0 days 00:00:27.055000,0 days 00:00:45.878000,262.0,210.0,209.0,291.0,126,False,,False,False,False,0 days 01:29:55.386000,0 days 01:28:12.566000,2026-03-08 04:29:19.189,0 days 01:28:42.507000,0 days 01:29:09.562000,0 days 01:29:55.440000
SAI,55,Williams,19.0,0 days 00:01:50.080000,12.0,2.0,HARD,8.0,True,,,0 days 00:00:42.226000,0 days 00:00:23.719000,0 days 00:00:44.135000,221.0,218.0,303.0,213.0,671,False,,False,False,False,0 days 01:31:45.466000,0 days 01:29:55.386000,2026-03-08 04:31:02.009,0 days 01:30:37.666000,0 days 01:31:01.385000,0 days 01:31:45.520000
SAI,55,Williams,20.0,0 days 00:01:25.394000,12.0,2.0,HARD,9.0,True,,,0 days 00:00:29.948000,0 days 00:00:18.238000,0 days 00:00:37.208000,263.0,299.0,294.0,289.0,1,False,,True,False,False,0 days 01:33:10.860000,0 days 01:31:45.466000,2026-03-08 04:32:52.089,0 days 01:32:15.468000,0 days 01:32:33.706000,0 days 01:33:10.914000
SAI,55,Williams,21.0,0 days 00:01:25.409000,12.0,2.0,HARD,10.0,True,,,0 days 00:00:29.886000,0 days 00:00:18.212000,0 days 00:00:37.311000,266.0,307.0,290.0,290.0,1,False,,True,False,False,0 days 01:34:36.269000,0 days 01:33:10.860000,2026-03-08 04:34:17.483,0 days 01:33:40.800000,0 days 01:33:59.012000,0 days 01:34:36.323000
SAI,55,Williams,22.0,0 days 00:01:25.370000,12.0,2.0,HARD,11.0,True,,,0 days 00:00:30,0 days 00:00:18.143000,0 days 00:00:37.227000,264.0,306.0,297.0,299.0,1,False,,True,False,False,0 days 01:36:01.639000,0 days 01:34:36.269000,2026-03-08 04:35:42.892,0 days 01:35:06.323000,0 days 01:35:24.466000,0 days 01:36:01.693000
SAI,55,Williams,23.0,0 days 00:01:25.600000,12.0,2.0,HARD,12.0,True,,,0 days 00:00:29.925000,0 days 00:00:18.230000,0 days 00:00:37.445000,264.0,303.0,295.0,293.0,1,False,,True,False,False,0 days 01:37:27.239000,0 days 01:36:01.639000,2026-03-08 04:37:08.262,0 days 01:36:31.618000,0 days 01:36:49.848000,0 days 01:37:27.293000
SAI,55,Williams,24.0,0 days 00:01:25.704000,12.0,2.0,HARD,13.0,True,,,0 days 00:00:30.109000,0 days 00:00:18.234000,0 days 00:00:37.361000,257.0,302.0,293.0,294.0,1,False,,True,False,False,0 days 01:38:52.943000,0 days 01:37:27.239000,2026-03-08 04:38:33.862,0 days 01:37:57.402000,0 days 01:38:15.636000,0 days 01:38:52.997000
SAI,55,Williams,25.0,0 days 00:01:26.122000,12.0,2.0,HARD,14.0,True,,,0 days 00:00:30.227000,0 days 00:00:18.286000,0 days 00:00:37.609000,264.0,301.0,295.0,291.0,1,False,,True,False,False,0 days 01:40:19.065000,0 days 01:38:52.943000,2026-03-08 04:39:59.566,0 days 01:39:23.224000,0 days 01:39:41.510000,0 days 01:40:19.119000
SAI,55,Williams,26.0,0 days 00:01:26.141000,12.0,2.0,HARD,15.0,True,,,0 days 00:00:30.101000,0 days 00:00:18.471000,0 days 00:00:37.569000,264.0,296.0,295.0,294.0,1,False,,True,False,False,0 days 01:41:45.206000,0 days 01:40:19.065000,2026-03-08 04:41:25.688,0 days 01:40:49.220000,0 days 01:41:07.691000,0 days 01:41:45.260000
SAI,55,Williams,27.0,0 days 00:01:26.124000,12.0,2.0,HARD,16.0,True,,,0 days 00:00:30.032000,0 days 00:00:18.344000,0 days 00:00:37.748000,261.0,299.0,294.0,298.0,1,False,,True,False,False,0 days 01:43:11.330000,0 days 01:41:45.206000,2026-03-08 04:42:51.829,0 days 01:42:15.292000,0 days 01:42:33.636000,0 days 01:43:11.384000
SAI,55,Williams,28.0,0 days 00:01:26.796000,12.0,2.0,HARD,17.0,True,,,0 days 00:00:30.439000,0 days 00:00:18.438000,0 days 00:00:37.919000,257.0,296.0,292.0,299.0,1,False,,True,False,False,0 days 01:44:38.126000,0 days 01:43:11.330000,2026-03-08 04:44:17.953,0 days 01:43:41.823000,0 days 01:44:00.261000,0 days 01:44:38.180000
SAI,55,Williams,29.0,0 days 00:01:28.049000,13.0,2.0,HARD,18.0,True,,,0 days 00:00:30.484000,0 days 00:00:18.443000,0 days 00:00:39.122000,254.0,298.0,296.0,290.0,1,False,,True,False,False,0 days 01:46:06.175000,0 days 01:44:38.126000,2026-03-08 04:45:44.749,0 days 01:45:08.664000,0 days 01:45:27.107000,0 days 01:46:06.229000
SAI,55,Williams,30.0,0 days 00:01:27.095000,13.0,2.0,HARD,19.0,True,,,0 days 00:00:30.748000,0 days 00:00:18.308000,0 days 00:00:38.039000,250.0,307.0,294.0,285.0,1,False,,True,False,False,0 days 01:47:33.270000,0 days 01:46:06.175000,2026-03-08 04:47:12.798,0 days 01:46:36.977000,0 days 01:46:55.285000,0 days 01:47:33.324000
SAI,55,Williams,31.0,0 days 00:01:26.639000,13.0,2.0,HARD,20.0,True,,,0 days 00:00:30.585000,0 days 00:00:18.197000,0 days 00:00:37.857000,253.0,306.0,297.0,282.0,1,False,,True,False,False,0 days 01:48:59.909000,0 days 01:47:33.270000,2026-03-08 04:48:39.893,0 days 01:48:03.909000,0 days 01:48:22.106000,0 days 01:48:59.963000
SAI,55,Williams,32.0,0 days 00:01:27.386000,13.0,2.0,HARD,21.0,True,,,0 days 00:00:30.628000,0 days 00:00:18.361000,0 days 00:00:38.397000,251.0,299.0,294.0,294.0,1,False,,True,False,False,0 days 01:50:27.295000,0 days 01:48:59.909000,2026-03-08 04:50:06.532,0 days 01:49:30.591000,0 days 01:49:48.952000,0 days 01:50:27.349000
SAI,55,Williams,33.0,0 days 00:01:59.861000,14.0,2.0,HARD,22.0,True,0 days 01:52:03.329000,,0 days 00:00:30.606000,0 days 00:00:18.531000,0 days 00:01:10.724000,254.0,261.0,,289.0,167,False,,False,False,False,0 days 01:52:27.156000,0 days 01:50:27.295000,2026-03-08 04:51:33.918,0 days 01:50:57.955000,0 days 01:51:16.486000,0 days 01:52:27.210000
SAI,55,Williams,34.0,0 days 00:01:33.021000,15.0,3.0,MEDIUM,1.0,True,,0 days 01:52:29.495000,0 days 00:00:36.393000,0 days 00:00:18.189000,0 days 00:00:38.439000,250.0,306.0,304.0,208.0,1,False,,False,False,False,0 days 01:54:00.177000,0 days 01:52:27.156000,2026-03-08 04:53:33.779,0 days 01:53:03.603000,0 days 01:53:21.792000,0 days 01:54:00.231000
SAI,55,Williams,35.0,0 days 00:01:24.881000,15.0,3.0,MEDIUM,2.0,True,,,0 days 00:00:29.725000,0 days 00:00:18.120000,0 days 00:00:37.036000,266.0,303.0,297.0,295.0,1,False,,True,False,False,0 days 01:55:25.058000,0 days 01:54:00.177000,2026-03-08 04:55:06.800,0 days 01:54:29.956000,0 days 01:54:48.076000,0 days 01:55:25.112000
SAI,55,Williams,36.0,0 days 00:01:24.804000,15.0,3.0,MEDIUM,3.0,True,,,0 days 00:00:29.914000,0 days 00:00:18.070000,0 days 00:00:36.820000,262.0,305.0,300.0,293.0,1,False,,True,False,True,0 days 01:56:49.862000,0 days 01:55:25.058000,2026-03-08 04:56:31.681,0 days 01:55:55.026000,0 days 01:56:13.096000,0 days 01:56:49.916000
SAI,55,Williams,37.0,0 days 00:01:25.210000,15.0,3.0,MEDIUM,4.0,True,,,0 days 00:00:29.697000,0 days 00:00:18.099000,0 days 00:00:37.414000,267.0,307.0,316.0,296.0,1,False,,True,False,False,0 days 01:58:15.072000,0 days 01:56:49.862000,2026-03-08 04:57:56.485,0 days 01:57:19.613000,0 days 01:57:37.712000,0 days 01:58:15.126000
SAI,55,Williams,38.0,0 days 00:01:27.205000,15.0,3.0,MEDIUM,5.0,True,,,0 days 00:00:30.364000,0 days 00:00:18.312000,0 days 00:00:38.529000,253.0,311.0,299.0,282.0,1,False,,True,False,False,0 days 01:59:42.277000,0 days 01:58:15.072000,2026-03-08 04:59:21.695,0 days 01:58:45.490000,0 days 01:59:03.802000,0 days 01:59:42.331000
SAI,55,Williams,39.0,0 days 00:01:27.266000,15.0,3.0,MEDIUM,6.0,True,,,0 days 00:00:30.213000,0 days 00:00:17.830000,0 days 00:00:39.223000,264.0,311.0,291.0,289.0,1,False,,True,False,False,0 days 02:01:09.543000,0 days 01:59:42.277000,2026-03-08 05:00:48.900,0 days 02:00:12.544000,0 days 02:00:30.374000,0 days 02:01:09.597000
SAI,55,Williams,40.0,0 days 00:01:26.222000,15.0,3.0,MEDIUM,7.0,True,,,0 days 00:00:30.490000,0 days 00:00:17.986000,0 days 00:00:37.746000,267.0,313.0,310.0,286.0,1,False,,True,False,False,0 days 02:02:35.765000,0 days 02:01:09.543000,2026-03-08 05:02:16.166,0 days 02:01:40.087000,0 days 02:01:58.073000,0 days 02:02:35.819000
SAI,55,Williams,41.0,0 days 00:01:26.717000,15.0,3.0,MEDIUM,8.0,True,,,0 days 00:00:30.627000,0 days 00:00:17.963000,0 days 00:00:38.127000,257.0,319.0,292.0,287.0,1,False,,True,False,False,0 days 02:04:02.482000,0 days 02:02:35.765000,2026-03-08 05:03:42.388,0 days 02:03:06.446000,0 days 02:03:24.409000,0 days 02:04:02.536000
SAI,55,Williams,42.0,0 days 00:01:25.361000,15.0,3.0,MEDIUM,9.0,True,,,0 days 00:00:30.050000,0 days 00:00:17.960000,0 days 00:00:37.351000,260.0,312.0,293.0,286.0,1,False,,True,False,False,0 days 02:05:27.843000,0 days 02:04:02.482000,2026-03-08 05:05:09.105,0 days 02:04:32.586000,0 days 02:04:50.546000,0 days 02:05:27.897000
SAI,55,Williams,43.0,0 days 00:01:25.287000,15.0,3.0,MEDIUM,10.0,True,,,0 days 00:00:30.117000,0 days 00:00:17.882000,0 days 00:00:37.288000,260.0,313.0,297.0,295.0,1,False,,True,False,False,0 days 02:06:53.130000,0 days 02:05:27.843000,2026-03-08 05:06:34.466,0 days 02:05:58.014000,0 days 02:06:15.896000,0 days 02:06:53.184000
SAI,55,Williams,44.0,0 days 00:01:25.529000,15.0,3.0,MEDIUM,11.0,True,,,0 days 00:00:30.218000,0 days 00:00:18.005000,0 days 00:00:37.306000,259.0,309.0,298.0,303.0,1,False,,True,False,False,0 days 02:08:18.659000,0 days 02:06:53.130000,2026-03-08 05:07:59.753,0 days 02:07:23.402000,0 days 02:07:41.407000,0 days 02:08:18.713000
SAI,55,Williams,45.0,0 days 00:01:56.391000,15.0,3.0,MEDIUM,12.0,True,0 days 02:09:42.506000,,0 days 00:00:30.019000,0 days 00:00:18.045000,0 days 00:01:08.327000,260.0,310.0,,300.0,1,False,,False,False,False,0 days 02:10:15.050000,0 days 02:08:18.659000,2026-03-08 05:09:25.282,0 days 02:08:48.732000,0 days 02:09:06.777000,0 days 02:10:15.104000
SAI,55,Williams,46.0,0 days 00:01:31.589000,15.0,4.0,SOFT,1.0,True,,0 days 02:10:17.375000,0 days 00:00:37.024000,0 days 00:00:18.112000,0 days 00:00:36.453000,269.0,306.0,301.0,201.0,1,False,,False,False,False,0 days 02:11:46.639000,0 days 02:10:15.050000,2026-03-08 05:11:21.673,0 days 02:10:52.128000,0 days 02:11:10.240000,0 days 02:11:46.693000
SAI,55,Williams,47.0,0 days 00:01:36.209000,15.0,4.0,SOFT,2.0,True,,,0 days 00:00:29.270000,0 days 00:00:17.805000,0 days 00:00:49.134000,274.0,319.0,273.0,304.0,1,False,,True,False,False,0 days 02:13:22.848000,0 days 02:11:46.639000,2026-03-08 05:12:53.262,0 days 02:12:15.963000,0 days 02:12:33.768000,0 days 02:13:22.902000
SAI,55,Williams,48.0,0 days 00:01:24.977000,15.0,4.0,SOFT,3.0,True,,,0 days 00:00:30.091000,0 days 00:00:18.142000,0 days 00:00:36.744000,259.0,300.0,285.0,278.0,1,False,,True,False,False,0 days 02:14:47.825000,0 days 02:13:22.848000,2026-03-08 05:14:29.471,0 days 02:13:52.993000,0 days 02:14:11.135000,0 days 02:14:47.879000
SAI,55,Williams,49.0,0 days 00:01:23.922000,15.0,4.0,SOFT,4.0,True,,,0 days 00:00:29.343000,0 days 00:00:18.041000,0 days 00:00:36.538000,267.0,300.0,291.0,293.0,1,False,,True,False,True,0 days 02:16:11.747000,0 days 02:14:47.825000,2026-03-08 05:15:54.448,0 days 02:15:17.222000,0 days 02:15:35.263000,0 days 02:16:11.801000
SAI,55,Williams,50.0,0 days 00:01:23.600000,15.0,4.0,SOFT,5.0,True,,,0 days 00:00:29.200000,0 days 00:00:17.936000,0 days 00:00:36.464000,271.0,301.0,294.0,293.0,1,False,,True,False,True,0 days 02:17:35.347000,0 days 02:16:11.747000,2026-03-08 05:17:18.370,0 days 02:16:41.001000,0 days 02:16:58.937000,0 days 02:17:35.401000
SAI,55,Williams,51.0,0 days 00:01:23.870000,15.0,4.0,SOFT,6.0,True,,,0 days 00:00:29.442000,0 days 00:00:18.002000,0 days 00:00:36.426000,268.0,302.0,297.0,290.0,1,False,,True,False,False,0 days 02:18:59.217000,0 days 02:17:35.347000,2026-03-08 05:18:41.970,0 days 02:18:04.843000,0 days 02:18:22.845000,0 days 02:18:59.271000
SAI,55,Williams,52.0,0 days 00:01:23.590000,15.0,4.0,SOFT,7.0,True,,,0 days 00:00:29.198000,0 days 00:00:18.018000,0 days 00:00:36.374000,270.0,301.0,296.0,289.0,1,False,,True,False,True,0 days 02:20:22.807000,0 days 02:18:59.217000,2026-03-08 05:20:05.840,0 days 02:19:28.469000,0 days 02:19:46.487000,0 days 02:20:22.861000
