event_id,race_id,circuit,event_start_time,p_hat,EstimatedEnergyIndex,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,lookahead_truncated,zone_type,strategy_action,strategy_reason_code,strategy_reason,strategy_deploy_share,strategy_lookahead_usable,strategy_spend_compatible,strategy_ablation,split,overtake_success_analysis_only
netherlands_2026_R_00137,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:03.322,0.043960379188497,0.9738273831805035,9682.8278557268,39704.192803163336,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.19606017383807903,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00138,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:09.962,0.0170769442703831,0.8945794911561019,14181.806098345958,69267.32682454024,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.16994551772576358,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00139,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:17.322,0.020620706575431,0.9149655895346486,8729.369321722863,75384.6507658288,400.0000000000002,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.10378019398712289,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00140,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:29.402,0.0704015572482016,0.9115539156296808,7297.922882941137,38081.42248109097,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.16082036495673,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00141,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:29.602,0.6060358933767905,0.4532303825629058,10705.65408220824,25001.51944319465,400.0,False,corner,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.2998180204488041,True,False,B,development_ablation_B,1.0
netherlands_2026_R_00142,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:30.122,0.6521154206097165,0.9775699973035742,11217.46767162309,24453.899641584936,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.3144669945822234,True,True,B,development_ablation_B,1.0
netherlands_2026_R_00143,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:32.681,0.0590357023491826,0.9349743654692748,7431.036930900152,54549.071532589456,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.11989390007727277,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00144,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:34.002,0.0366532852584316,0.9355215997556856,9079.552884458184,54464.03983068504,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.14288699295238957,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00145,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:34.242,0.0307474275920544,0.8539935521993433,7779.103572052468,83378.47456271757,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.08533688291445844,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00146,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:40.041,0.1165891162552023,0.9670476269329142,16004.338539585046,74883.28997946896,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.17608929620415653,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00147,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:41.682,0.1989517288589208,0.9472246619535518,12379.031436947718,84572.9135739425,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.12768213608873172,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00148,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:49.162,0.186707366056902,0.9438958956032332,7938.855546124994,85201.19993467594,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.0852356755119331,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00149,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:49.322,0.2072049237152208,1.0,7946.126638515227,85200.16098276779,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.08530803364727564,True,True,B,development_ablation_B,1.0
netherlands_2026_R_00150,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:49.682,0.0223900846764562,0.9892850429873268,8740.844417392778,61994.94762595484,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.12357031942239793,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00152,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:44:52.681,0.2545846747314985,0.9856500711018168,16103.867477833275,35340.85814661176,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.31303243009583054,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00153,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:03.202,0.0104491295932122,0.8940098043910454,9651.133783416037,100802.59196558842,400.00000000000006,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.08737716829351068,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00155,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:04.522,0.1809260907742731,0.9684793575284256,29191.16223023276,48.62859519506103,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.9983369034516906,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00156,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:04.922,0.0111262138071155,0.925232378011954,9393.927040978782,104971.45052309126,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.08213960589354145,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00157,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:05.282,0.5640236287523941,0.9807632529287904,29955.27210019193,39.908653111088285,400.0,False,brake,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.9986694978290239,True,True,B,development_ablation_B,1.0
netherlands_2026_R_00158,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:05.842,0.0129056985621903,0.8496168708335364,9538.955764791624,112297.21375335543,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.07829329994957558,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00159,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:08.242,0.0059910305675877,0.9123820758014058,9492.495153815284,103373.83874665972,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.0841038671654359,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00160,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:09.002,0.1104898254934325,0.8764481175403286,21531.93982432537,113996.81304213517,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.15887359227411518,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00161,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:17.842,0.1353841283197451,0.8494149146380091,10337.294170557583,110893.32675117766,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.08526966282908996,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00162,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:24.402,0.0490828697580631,0.99090200080456,11871.3846092466,24746.278471188514,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.32419831334319915,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00163,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:32.962,0.1655004615643392,0.911772097554761,16433.780482395818,54264.13976951018,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.23245069195586088,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00164,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:37.562,0.0125449691397065,0.9231420526638788,6157.434999989869,47841.75798321791,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.11402827819861412,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00165,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:39.483,0.0097027048903662,0.9161284871135892,7968.490127803805,62060.43585740774,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.11378855259734472,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00166,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:43.762,0.3778621243212193,0.9248255953916396,14905.72901587343,55972.37452513311,400.0000000000002,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.21030090071822702,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00167,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:46.922,0.1182413599003251,0.91150680265766,8613.511773443877,73355.79929457119,400.0000000000002,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1050821540551525,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00168,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:47.602,0.2081896161923863,0.9520757287722066,8087.849308920447,64150.606535225575,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.11196044010644311,True,False,B,development_ablation_B,1.0
netherlands_2026_R_00169,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:50.882,0.0874590691412944,0.9320987749429792,7233.695969393182,54393.409455044,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1173784801277521,True,False,B,development_ablation_B,1.0
netherlands_2026_R_00170,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:51.562,0.0618438981687882,0.9866740867941844,9350.904183004488,48430.76399561614,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.16183167564664303,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00171,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:58.642,0.0166748932486256,0.8813965052003973,8070.141102661375,85182.44080301376,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.08654067198723046,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00172,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:45:59.563,0.0386877469866755,1.0,9335.09049469206,48782.36851739217,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.16062454645085283,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00173,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:04.722,0.8943929835324289,0.9696035330257696,17131.78055567232,59793.6591248277,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.22270630661101165,True,True,B,development_ablation_B,1.0
netherlands_2026_R_00174,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:06.083,0.5049532789170792,0.2191636623837539,9737.547029369607,43573.19913941577,400.0,False,corner,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.18265636347575936,True,False,B,development_ablation_B,1.0
netherlands_2026_R_00175,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:06.083,0.0290911758115254,0.9358803749493432,8622.858137841296,64618.27676829236,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.11773244842385923,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00176,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:06.922,0.5701493971084997,0.9994570945884084,10033.196470740651,40764.690149796166,400.0,False,corner,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.19751208442369297,True,False,B,development_ablation_B,1.0
netherlands_2026_R_00177,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:09.642,0.0324827262051759,0.9418818589035493,9075.458633199216,54555.07218363771,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.14262742297912448,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00178,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:12.403,0.1394869988944628,0.9965969590713696,13800.263352928388,36628.35127439602,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.273659378805358,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00179,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:12.403,0.2301521204245104,0.98717403296939,15638.894285840306,35612.876021624346,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.3051386165203849,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00180,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:12.883,0.1577504093925805,0.953872544167915,9291.976355312654,49740.97640562081,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1574032116086501,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00182,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:17.082,0.4955228185017922,0.9769436854123664,14263.688143995234,36417.39692487378,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.2814400702868286,True,True,B,development_ablation_B,1.0
netherlands_2026_R_00183,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:27.002,0.005382593065966,0.9058930396162552,9935.797725080452,95464.3126997634,400.00000000000006,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.09426743183694508,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00184,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:27.002,0.0410028944011951,0.8676943540981507,11174.59826461636,109420.9181509782,400.00000000000006,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.09266180532041188,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00185,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:28.482,0.0896862443661372,0.9449174634638272,30048.400269761125,37.72137337305551,377.1275000000069,True,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.9987462201402864,False,True,B,development_ablation_B,0.0
netherlands_2026_R_00186,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:35.482,0.4502458143166464,0.9814329264808772,9019.590426525636,113210.52350083493,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.07379188431327027,True,True,B,development_ablation_B,1.0
netherlands_2026_R_00187,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:36.322,0.1204386934932435,0.8532013778809744,11338.305474320698,109133.037194473,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.09411620409587844,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00188,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:51.242,0.0874986740022371,0.9803365536643672,23148.1416205594,1004.8179716447152,400.0000000000001,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.958397728948752,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00189,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:53.603,0.527532081016716,0.945787029299076,30116.33742501781,5039.694253840526,400.0,False,corner,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.856647806559145,True,True,B,development_ablation_B,1.0
netherlands_2026_R_00190,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:56.802,0.0186898609044501,0.8789436029762935,14110.31150423626,69834.81109080733,400.0000000000002,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.16808971227911915,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00191,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:46:59.363,0.7322404492223861,0.9049067916089538,16425.11832184229,54161.68979283969,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.23269388091832252,True,True,B,development_ablation_B,1.0
netherlands_2026_R_00192,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:00.003,0.3417441812780182,0.965096982138414,14280.195429223271,68486.36711791193,399.9999999999998,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.17253580419134554,True,True,B,development_ablation_B,1.0
netherlands_2026_R_00193,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:01.562,0.0142874531773415,0.9203734339424978,5959.086116768939,51298.66760889408,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.10407474497376357,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00194,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:08.762,0.0191497398023283,0.8321121774361437,8093.797602271771,76381.50827534756,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.09581258710086685,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00195,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:10.762,0.1347665636507884,0.9295398844215852,7613.143013216531,54984.974347233714,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.12161936068106972,True,True,B,development_ablation_B,1.0
netherlands_2026_R_00196,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:10.762,0.2329633798070237,0.9483037204590776,6185.321852282267,53453.99867308777,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.10371214490364769,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00197,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:11.002,0.3443011515490377,0.999132812165103,6203.117007146976,53623.53179297716,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1036848483335758,True,False,B,development_ablation_B,1.0
netherlands_2026_R_00198,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:14.482,0.0128145269744028,0.9634841584130344,9266.998565229109,50296.33729068679,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.15558226267994862,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00199,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:15.242,0.0255759444144984,0.9425125198734412,6552.670466566627,44459.3189290244,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.12845353698620848,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00200,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:20.643,0.0677780582882343,0.9591977128461942,8084.57831498194,85180.37789850314,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.08668398767567319,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00201,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:22.162,0.3040536124870916,0.9501965514492934,19177.13619021501,6048.599882612186,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.7602210748122569,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00202,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:28.362,0.0117381287423201,0.8743836399723187,10167.190429708284,111192.45607913609,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.08377735698964257,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00203,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:35.042,0.0187724643324828,0.8387108831125094,9979.308364473263,111522.8487890705,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.08213276700809755,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00204,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:35.602,0.5611603813099432,0.9834372052962028,12427.822656015614,37006.640158404734,400.0,False,corner,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.25139997379298595,True,False,B,development_ablation_B,1.0
netherlands_2026_R_00205,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:35.842,0.8354878991603591,0.9989860435179548,12439.604290674868,37002.89723582426,400.0,False,corner,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.2515973890198043,True,False,B,development_ablation_B,1.0
netherlands_2026_R_00206,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:42.402,0.0164745046751043,0.7713244581874543,11076.524229783412,109593.38243649756,400.00000000000006,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.09179193500510552,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00207,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:42.922,0.2560201116171587,0.9895800267404894,26149.76751807255,895.0991764653546,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.9669031766148016,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00208,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:43.522,0.5654929962624884,0.961638277750111,29625.633559129943,37.848293209336745,400.0,False,brake,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.9987240778611985,True,True,B,development_ablation_B,1.0
netherlands_2026_R_00209,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:45.963,0.0049960910847215,0.9001414106097179,9935.561226835673,88829.4887025458,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1005979466819462,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00211,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:47:59.523,0.0090020641618906,0.9413561861978236,9935.402137593044,84366.33031558688,400.00000000000006,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.10535757805431512,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00212,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:48:19.003,0.0631275933637416,0.9467436725644448,7606.270045713617,57853.79128733269,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.11619711150306747,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00213,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:48:30.202,0.3693314715256151,0.8577981058599122,18775.166636660582,33966.04354142663,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.3559866482635478,True,True,B,development_ablation_B,1.0
netherlands_2026_R_00214,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:48:32.283,0.0154443429946459,0.9805495484744348,9333.07806610713,48827.1132332506,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1604719286095298,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00215,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:48:33.923,0.5086446435646852,0.9702913490438992,9665.72231476466,27824.123889750288,400.0,False,corner,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.25782240508632986,True,False,B,development_ablation_B,1.0
netherlands_2026_R_00216,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:48:33.923,0.109014120340858,0.941961567104892,6105.003489036471,48290.46870205899,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.11223367025088277,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00217,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:48:33.923,0.4031251516815643,0.9795376825247152,8617.060823529271,30670.42273430719,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.21933348851024778,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00218,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:48:34.483,0.7162581805957343,0.9584165975218542,10251.749493889469,26233.516723602843,400.0,False,corner,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.2809832723373256,True,False,B,development_ablation_B,1.0
netherlands_2026_R_00219,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:48:38.403,0.2794576811779217,0.9486491481433952,15385.328502563254,17211.59588635704,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.47198712120805886,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00220,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:48:38.923,0.0459069717654991,0.8918103605434272,8584.99753920999,65460.07644291054,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.11594285855238642,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00221,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:48:42.002,0.8633440650426604,0.9465162717598516,19939.50747684304,15667.14958328719,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.5599938079885028,True,True,B,development_ablation_B,1.0
netherlands_2026_R_00222,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:48:46.003,0.0066208737928812,0.8731630500853643,9249.532291813612,107311.8296282874,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.07935333063587453,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00223,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:48:50.443,0.040557351746757,0.7543178970322673,11472.046126941896,108897.85276325735,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.09530660266988038,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00224,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:49:04.363,0.0097642609221139,0.8652169132893165,9935.691762960749,92491.60558617252,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.09700238139735338,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00225,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:49:06.363,0.0575971232194661,0.8913720131207382,23888.186335731425,93592.3213952017,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.20333744548025615,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00226,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:49:06.363,0.0164265970759315,0.9052515729752376,9935.803842024874,95635.92010289546,400.00000000000006,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.09411425210038869,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00227,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:49:09.162,0.0414913904613074,0.0,9935.793201551363,95337.40765924158,400.0,False,brake,SAVE,energy_floor,Energy too close to the resource floor.,0.09438103069260588,True,False,B,development_ablation_B,0.0
netherlands_2026_R_00228,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:49:14.003,0.4606757335861787,0.9920890848908088,8932.439980696694,113363.77853309894,400.00000000000006,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.07303938003356228,True,True,B,development_ablation_B,1.0
netherlands_2026_R_00229,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:49:14.283,0.2176250454648567,0.8704591115318008,11677.660696138955,108536.27724707364,400.00000000000006,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.0971406552013571,True,True,B,development_ablation_B,0.0
netherlands_2026_R_00230,netherlands_2026_R,Dutch Grand Prix,2026-08-23 13:49:19.003,0.0098366082205549,0.9401241690385714,9935.413539364989,84686.20055471007,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.10500152247970494,True,False,B,development_ablation_B,0.0
