Driver,LapNumber,D_lap,H_lap,n_valid_samples,freeze_flag,yellow_flag,thin_lap,IsAccurate,TrackStatus,max_dt_used,mean_throttle,n_dt_gaps,calibration_set,error
LIN,51,3892.2939750000005,7278.692592592592,311,False,False,False,True,1,0.96,70.94212218649518,2,True,
LIN,52,4099.297113888889,9342.68209876543,306,False,False,False,True,1,0.961,71.35620915032679,0,True,
LIN,53,3686.734266666667,8284.38086419753,315,False,False,False,True,1,0.8,67.07936507936508,2,True,
LIN,54,3619.3264777777777,11025.954320987656,330,False,False,False,True,1,0.959,62.61818181818182,0,True,
LIN,55,3893.3688666666667,9363.403086419756,318,False,False,False,True,1,0.96,68.1006289308176,1,True,
LIN,56,3906.667063888889,9200.741358024692,325,False,False,False,True,1,0.64,69.78153846153846,0,True,
LIN,57,3786.0326444444445,8428.379629629628,304,False,False,False,True,1,0.88,68.08881578947368,3,True,
COL,1,2804.1707611111115,9876.36975308642,349,False,False,False,False,1,0.84,53.50716332378224,1,False,
COL,2,3472.9640444444444,8907.1512345679,333,False,False,False,True,1,0.881,64.006006006006,1,True,
COL,3,3478.851966666667,6553.66975308642,327,False,False,False,True,1,0.8,62.51376146788991,1,True,
COL,4,3450.273930555555,9219.484567901234,332,False,False,False,True,1,0.879,62.12048192771084,1,True,
COL,5,3610.7923638888888,8969.859876543213,332,False,False,False,True,1,0.92,64.31626506024097,0,True,
COL,6,3465.910597222222,8097.663580246913,325,False,False,False,True,1,0.92,63.646153846153844,0,True,
COL,7,3699.393308333333,9958.298765432097,306,False,False,False,True,1,0.999,66.01960784313725,0,True,
COL,8,3564.3123722222217,6591.242592592593,304,False,False,False,True,1,0.88,66.56907894736842,3,True,
COL,9,0.0,0.0,416,True,False,False,False,1,0.96,53.75240384615385,2,False,
COL,10,0.0,0.0,346,True,False,False,False,1,0.92,67.73121387283237,0,False,
COL,11,0.0,0.0,385,True,False,False,False,16,0.92,48.275324675324676,2,False,
COL,12,0.0,0.0,466,True,False,False,False,6,1.0,37.427038626609445,0,False,
COL,13,0.0,0.0,351,True,False,False,False,671,0.88,58.03133903133903,1,False,
