event_id,attacker,target,event_start_time,event_start_lap,event_type,reason,gap_at_start_m,duration_s,cum_distance_diff_at_start_m,lapped_at_start,max_gap_jump_m,swap_by_distance,swap_by_driver_ahead,swap_time,swap_delay_s,target_speed_at_start_kmh,closing_speed_at_start_kmh,green_at_start,target_retires_in_window,horizon_end,either_in_box_lap_at_start,either_pit_in_window,target_pit_before_outcome
australian_gp_2026_R_00273,PER,SAI,2026-03-08 04:19:54.854,11,PIT_RELATED,attacker or target on a box lap at t0,99.19777777777745,40.8,-362.0974999999962,False,18.668888888888965,True,True,2026-03-08 04:19:58.335,3.481,80.0,151.51768766177773,False,False,2026-03-08 04:21:05.654,True,True,False
australian_gp_2026_R_00274,ALO,LAW,2026-03-08 04:19:54.854,11,PIT_RELATED,attacker or target on a box lap at t0,61.943055555556384,3.161,-62.105833333334886,False,9.288888888888323,False,False,,,28.0,,False,False,2026-03-08 04:20:28.015,True,True,False
australian_gp_2026_R_00275,RUS,LEC,2026-03-08 04:19:58.815,12,PIT_RELATED,attacker or target on a box lap at t0,97.76555555555478,24.64,-97.89166666666279,False,5.255555555555475,False,False,,,85.0,102.51063829787229,False,False,2026-03-08 04:20:53.455,True,True,False
australian_gp_2026_R_00276,OCO,NOR,2026-03-08 04:20:06.615,12,PIT_RELATED,attacker or target on a box lap at t0,99.82388888888909,8.999,-100.31277777777723,False,4.888888888888914,False,False,,,87.0,95.70833333333384,False,False,2026-03-08 04:20:45.614,True,True,False
australian_gp_2026_R_00277,STR,ALO,2026-03-08 04:20:07.974,11,PIT_RELATED,attacker or target on a box lap at t0,25.83861111111673,4.561,-25.786388888889633,False,19.67777777777792,False,False,,,6.0,,False,False,2026-03-08 04:20:42.535,True,True,False
australian_gp_2026_R_00278,ANT,HAM,2026-03-08 04:20:33.775,12,PIT_RELATED,attacker or target on a box lap at t0,98.41999999999688,14.839,-98.33999999999651,False,13.661944444443634,True,True,2026-03-08 04:20:48.774,14.999,133.0,97.88888888888872,False,False,2026-03-08 04:21:18.614,True,True,False
australian_gp_2026_R_00279,LAW,BOT,2026-03-08 04:20:35.454,12,INVALID,no causal target sample at t0,99.01111111111072,37.761,,False,7.099999999999923,False,False,,,,34.72954663887517,False,False,2026-03-08 04:21:43.215,True,True,False
australian_gp_2026_R_00280,NOR,ALB,2026-03-08 04:20:42.614,12,PIT_RELATED,attacker or target on a box lap at t0,99.59694444444447,4.361,-99.64472222221957,False,3.0999999999999233,False,False,,,162.0,47.29709035221921,False,False,2026-03-08 04:21:16.975,True,True,False
australian_gp_2026_R_00281,ANT,RUS,2026-03-08 04:20:48.774,12,PIT_RELATED,attacker or target on a box lap at t0,26.68666666666832,5.64,-26.646388888890215,False,6.777777777777374,False,False,,,96.0,,False,False,2026-03-08 04:21:24.414,True,True,True
australian_gp_2026_R_00282,HAM,RUS,2026-03-08 04:20:54.814,12,PIT_RELATED,attacker or target on a box lap at t0,85.08555555555722,4.761,-85.12527777777723,False,12.888888888888694,True,True,2026-03-08 04:20:59.855,5.041,183.0,,False,False,2026-03-08 04:21:29.575,True,True,True
australian_gp_2026_R_00283,RUS,HAM,2026-03-08 04:21:00.295,12,PIT_RELATED,attacker or target on a box lap at t0,17.55416666666497,3.12,-17.514444444444962,False,12.85666666666566,False,False,,,204.0,-124.2727272727271,False,False,2026-03-08 04:21:33.415,True,True,False
australian_gp_2026_R_00284,ALO,LAW,2026-03-08 04:21:05.215,12,PIT_RELATED,attacker or target on a box lap at t0,97.8344444444449,8.0,-97.83444444444467,False,16.966666666666697,False,False,,,73.0,49.4444444444448,False,False,2026-03-08 04:21:43.215,True,True,False
australian_gp_2026_R_00285,BEA,VER,2026-03-08 04:21:07.215,12,INVALID,"race state not green at t0 (TrackStatus=6, freeze=True)",98.05083333333188,9.8,-98.33805555555591,False,7.866666666666788,False,False,,,105.0,24.999999999999638,False,False,2026-03-08 04:21:47.015,False,False,False
australian_gp_2026_R_00286,ALO,BOT,2026-03-08 04:21:16.775,12,INVALID,no causal target sample at t0,99.63222222222385,26.72,,False,7.999999999999545,False,False,,,,20.85313615502201,False,False,2026-03-08 04:22:13.495,True,True,False
australian_gp_2026_R_00287,PER,SAI,2026-03-08 04:21:18.735,12,PIT_RELATED,attacker or target on a box lap at t0,96.7397222222221,6.48,-96.7838888888873,False,5.688888888888869,False,False,,,157.0,43.979591836735345,False,False,2026-03-08 04:21:55.215,True,True,False
australian_gp_2026_R_00288,HAM,LEC,2026-03-08 04:21:22.415,13,INVALID,"race state not green at t0 (TrackStatus=6, freeze=True)",98.48194444444424,8.96,-98.17555555555737,False,11.844444444444548,False,False,,,133.0,21.979499999999987,False,False,2026-03-08 04:22:01.375,False,False,False
australian_gp_2026_R_00289,OCO,NOR,2026-03-08 04:21:22.815,12,PIT_RELATED,attacker or target on a box lap at t0,98.99194444444947,3.56,-99.48083333334216,False,3.4666666666662422,False,False,,,84.0,26.438775510205232,False,False,2026-03-08 04:21:56.375,True,True,False
australian_gp_2026_R_00290,LIN,RUS,2026-03-08 04:21:23.735,13,PIT_RELATED,attacker or target on a box lap at t0,95.53055555555562,7.92,-95.42166666666162,False,7.7999999999999545,False,False,,,76.0,84.4614566719829,False,False,2026-03-08 04:22:01.655,True,True,False
australian_gp_2026_R_00291,COL,ALO,2026-03-08 04:21:25.735,12,PIT_RELATED,attacker or target on a box lap at t0,99.1652777777822,17.76,-99.16527777778538,False,10.73333333333403,False,False,,,152.0,38.55999999999874,False,False,2026-03-08 04:22:13.495,True,True,False
australian_gp_2026_R_00292,ANT,LIN,2026-03-08 04:21:26.375,13,PIT_RELATED,attacker or target on a box lap at t0,93.9547222222222,5.0,-93.95416666666279,False,9.333333333333329,False,False,,,116.0,90.26530612244896,False,False,2026-03-08 04:22:01.375,True,True,False
australian_gp_2026_R_00293,VER,ANT,2026-03-08 04:21:28.694,13,PIT_RELATED,attacker or target on a box lap at t0,96.81444444444446,7.201,-96.923888888894,False,5.599999999999966,False,False,,,100.0,71.92224475997273,False,False,2026-03-08 04:22:05.895,True,True,False
australian_gp_2026_R_00294,NOR,ALB,2026-03-08 04:21:29.015,12,PIT_RELATED,attacker or target on a box lap at t0,96.82555555556156,3.4,-96.87333333334391,False,10.399999999999629,True,True,2026-03-08 04:21:32.615,3.6,72.0,25.009444444447553,False,False,2026-03-08 04:22:02.415,True,True,True
australian_gp_2026_R_00295,GAS,OCO,2026-03-08 04:21:44.335,13,INVALID,"race state not green at t0 (TrackStatus=671, freeze=True)",98.71194444444436,12.76,-98.67416666666395,False,9.833333333333371,False,False,,,205.0,51.54761904761914,False,False,2026-03-08 04:22:27.095,False,False,False
australian_gp_2026_R_00296,OCO,NOR,2026-03-08 04:22:00.255,13,INVALID,"race state not green at t0 (TrackStatus=671, freeze=True)",98.61777777777765,8.76,-98.61777777777752,False,9.299999999999855,False,False,,,76.0,131.7234042553189,False,False,2026-03-08 04:22:39.015,False,False,False
australian_gp_2026_R_00297,BEA,VER,2026-03-08 04:22:07.655,13,INVALID,"race state not green at t0 (TrackStatus=671, freeze=True)",95.99138888889,3.76,-95.54361111110484,False,5.2888888888887635,False,False,,,131.0,70.44186046511633,False,False,2026-03-08 04:22:41.415,False,False,False
australian_gp_2026_R_00298,LIN,RUS,2026-03-08 04:22:12.255,13,PIT_RELATED,attacker or target on a box lap at t0,97.81944444444524,14.76,-97.71055555556086,False,8.355555555555384,False,False,,,176.0,53.71739130434737,False,False,2026-03-08 04:22:57.015,True,True,False
australian_gp_2026_R_00299,STR,BOT,2026-03-08 04:22:12.255,12,INVALID,no causal target sample at t0,98.84527777778112,5.28,,False,8.555555555556566,False,False,,,,37.54347826086775,False,False,2026-03-08 04:22:47.535,True,True,False
australian_gp_2026_R_00300,PER,SAI,2026-03-08 04:22:13.895,13,INVALID,"race state not green at t0 (TrackStatus=671, freeze=True)",96.47055555555562,16.6,-96.82138888888585,False,6.04444444444448,False,False,,,160.0,19.808510638297637,False,False,2026-03-08 04:23:00.495,False,False,False
australian_gp_2026_R_00301,SAI,ALB,2026-03-08 04:22:14.455,13,PIT_RELATED,attacker or target on a box lap at t0,99.40555555555513,6.16,-99.43638888889109,False,1.9555555555555202,False,False,,,87.0,80.41304347826068,False,False,2026-03-08 04:22:50.615,True,True,False
australian_gp_2026_R_00302,ANT,LIN,2026-03-08 04:22:23.895,13,PIT_RELATED,attacker or target on a box lap at t0,97.15999999999984,3.12,-97.15944444444904,False,4.744444444444525,False,False,,,134.0,61.85416666666865,False,False,2026-03-08 04:22:57.015,True,True,False
australian_gp_2026_R_00303,HAM,LEC,2026-03-08 04:22:26.815,13,INVALID,"race state not green at t0 (TrackStatus=6, freeze=True)",95.27361111111122,3.68,-94.96722222222888,False,4.122222222221808,False,False,,,111.0,92.77777777777828,False,False,2026-03-08 04:23:00.495,False,False,False
australian_gp_2026_R_00304,GAS,OCO,2026-03-08 04:22:43.215,13,INVALID,"race state not green at t0 (TrackStatus=671, freeze=True)",92.90583333333645,3.84,-92.86805555556202,False,1.8000000000001535,False,False,,,129.0,26.018009004502762,False,False,2026-03-08 04:23:17.055,False,False,False
australian_gp_2026_R_00305,SAI,ALB,2026-03-08 04:22:53.495,13,PIT_RELATED,attacker or target on a box lap at t0,97.77749999999789,3.8,-97.80833333331975,False,4.333333333333499,False,False,,,112.0,67.16326530612315,False,False,2026-03-08 04:23:27.295,True,True,False
australian_gp_2026_R_00306,ANT,LIN,2026-03-08 04:22:57.695,13,PIT_RELATED,attacker or target on a box lap at t0,96.71888888889134,8.32,-96.7183333333378,False,6.800000000000182,False,False,,,86.0,60.19999999999891,False,False,2026-03-08 04:23:36.015,True,True,False
australian_gp_2026_R_00307,VER,ANT,2026-03-08 04:23:00.015,13,PIT_RELATED,attacker or target on a box lap at t0,98.73416666666436,11.24,-98.84361111110775,False,14.17777777777792,False,False,,,104.0,24.234042553192328,False,False,2026-03-08 04:23:41.255,True,True,False
australian_gp_2026_R_00308,BEA,VER,2026-03-08 04:23:02.655,13,INVALID,"race state not green at t0 (TrackStatus=671, freeze=True)",97.58000000000084,11.561,-97.13222222222248,False,11.599999999999454,False,False,,,85.0,48.146499999997104,False,False,2026-03-08 04:23:44.216,False,False,False
australian_gp_2026_R_00309,HAM,LEC,2026-03-08 04:23:18.415,14,INVALID,"race state not green at t0 (TrackStatus=671, freeze=True)",87.61249999999995,8.0,-86.97166666666453,False,10.02222222222224,False,False,,,90.0,105.35416666666642,False,False,2026-03-08 04:23:56.415,False,False,False
australian_gp_2026_R_00310,LIN,RUS,2026-03-08 04:23:30.455,14,INVALID,"race state not green at t0 (TrackStatus=71, freeze=True)",99.32500000000029,5.8,-99.30222222223529,False,7.377777777777737,False,False,,,123.0,107.51797811360045,False,False,2026-03-08 04:24:06.255,False,False,False
australian_gp_2026_R_00311,LAW,PER,2026-03-08 04:23:32.015,13,INVALID,"race state not green at t0 (TrackStatus=671, freeze=True)",86.31722222222652,4.24,-85.93555555556668,False,10.800000000000182,False,False,,,90.0,106.89583333333132,False,False,2026-03-08 04:24:06.255,False,False,False
australian_gp_2026_R_00312,GAS,OCO,2026-03-08 04:23:37.455,14,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",89.64361111111106,3.361,-89.68416666665871,False,8.977777777777817,False,False,,,149.0,103.54347826086962,True,False,2026-03-08 04:24:10.816,False,False,False
australian_gp_2026_R_00313,SAI,ALB,2026-03-08 04:23:41.976,14,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",94.6686111111112,6.28,-94.41861111111939,False,13.155555555555623,False,False,,,187.0,66.81132075471683,True,False,2026-03-08 04:24:18.256,False,False,False
australian_gp_2026_R_00314,BEA,VER,2026-03-08 04:23:50.775,14,INVALID,"race state not green at t0 (TrackStatus=1, freeze=True)",98.77416666666772,4.041,-98.6291666666657,False,4.899999999999835,False,False,,,245.0,5.895833333331524,False,False,2026-03-08 04:24:24.816,False,False,False
australian_gp_2026_R_00315,BOR,BEA,2026-03-08 04:23:52.735,14,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",98.20777777777585,3.92,-97.49666666665871,False,7.111111111111086,False,False,,,196.0,7.714285714285772,True,False,2026-03-08 04:24:26.655,False,False,False
australian_gp_2026_R_00316,HAM,LEC,2026-03-08 04:24:03.175,14,INVALID,"race state not green at t0 (TrackStatus=671, freeze=True)",95.49416666666548,8.52,-94.85333333333256,False,15.066666666666151,False,False,,,169.0,43.66564573762327,False,False,2026-03-08 04:24:41.695,False,False,False
australian_gp_2026_R_00317,SAI,ALB,2026-03-08 04:24:27.456,14,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.43111111111284,6.28,-97.18111111111648,False,11.506388888888978,False,False,,,233.0,31.765996343692912,True,False,2026-03-08 04:25:03.736,False,False,False
australian_gp_2026_R_00318,ANT,LIN,2026-03-08 04:24:29.415,14,INVALID,"race state not green at t0 (TrackStatus=71, freeze=True)",96.8713888888842,7.32,-96.91722222221142,False,24.01333333333332,False,False,,,112.0,48.5436447166958,False,False,2026-03-08 04:25:06.735,False,False,False
australian_gp_2026_R_00319,GAS,OCO,2026-03-08 04:24:34.016,14,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",89.99666666667008,19.879,-90.03722222223587,False,18.0,False,False,,,160.0,132.00000000000273,True,False,2026-03-08 04:25:23.895,False,False,False
australian_gp_2026_R_00320,HAM,LEC,2026-03-08 04:24:42.615,15,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.31388888888888,7.04,-99.29388888888934,False,10.977777777777874,False,False,,,119.0,107.65957446808498,True,False,2026-03-08 04:25:19.655,False,False,False
australian_gp_2026_R_00321,LAW,PER,2026-03-08 04:24:45.295,14,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.54722222222108,26.0,-96.53722222223587,False,17.027500000000146,False,False,,,181.0,44.61363636363736,True,False,2026-03-08 04:25:41.295,False,False,False
australian_gp_2026_R_00322,VER,ANT,2026-03-08 04:24:46.816,15,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",98.98916666666663,24.959,-99.46749999999884,False,9.877777777777851,False,False,,,262.0,14.914529914529963,True,False,2026-03-08 04:25:41.775,False,False,False
australian_gp_2026_R_00323,BEA,VER,2026-03-08 04:24:48.895,15,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",94.7116666666667,4.561,-94.76972222221957,False,14.566666666666663,False,False,,,215.0,46.07142857142844,True,False,2026-03-08 04:25:23.456,False,False,False
australian_gp_2026_R_00324,BOR,BEA,2026-03-08 04:24:50.255,15,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",94.80055555555546,7.92,-94.75138888889342,False,10.777777777777771,False,False,,,184.0,65.62222222222235,True,False,2026-03-08 04:25:28.175,False,False,False
australian_gp_2026_R_00325,SAI,ALB,2026-03-08 04:25:17.695,15,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.55111111111148,24.28,-99.57249999999476,False,13.077777777777783,False,False,,,232.0,2.444444444444116,True,False,2026-03-08 04:26:11.975,False,False,False
australian_gp_2026_R_00326,HAM,LEC,2026-03-08 04:25:27.655,15,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.572777777777,3.56,-97.55277777777519,False,12.133333333332757,False,False,,,130.0,76.42912729294015,True,False,2026-03-08 04:26:01.215,False,False,False
australian_gp_2026_R_00327,BOR,BEA,2026-03-08 04:25:35.695,15,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.51138888889228,4.68,-97.46222222223878,False,4.73333333333359,False,False,,,228.0,40.234042553192026,True,False,2026-03-08 04:26:10.375,False,False,False
australian_gp_2026_R_00328,VER,ANT,2026-03-08 04:25:44.535,15,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",95.04805555555596,4.28,-95.5263888888876,False,13.599999999999909,False,False,,,128.0,108.9599999999991,True,False,2026-03-08 04:26:18.815,False,False,False
australian_gp_2026_R_00329,BEA,VER,2026-03-08 04:25:46.535,15,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.04999999999792,3.12,-97.10805555555271,False,5.099999999999923,False,False,,,128.0,78.11449999999957,True,False,2026-03-08 04:26:19.655,False,False,False
australian_gp_2026_R_00330,GAS,OCO,2026-03-08 04:25:49.175,15,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,95.86833333333288,21.88,-95.88694444444263,False,15.766666666666879,True,True,2026-03-08 04:26:01.335,12.16,205.0,117.34090909090935,True,False,2026-03-08 04:26:41.055,False,False,False
australian_gp_2026_R_00331,HAM,LEC,2026-03-08 04:26:05.895,16,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",98.9674999999994,7.32,-98.85111111111473,False,13.05555555555543,False,False,,,142.0,91.39024390243951,True,False,2026-03-08 04:26:43.215,False,False,False
australian_gp_2026_R_00332,VER,LIN,2026-03-08 04:26:11.935,16,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",91.57611111111112,5.8,-91.67916666665406,False,14.133333333333326,False,False,,,144.0,146.32608695652166,True,False,2026-03-08 04:26:47.735,False,False,False
australian_gp_2026_R_00333,LIN,ANT,2026-03-08 04:26:13.415,16,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",10.314166666666663,26.92,-10.160277777773445,False,8.799999999999962,False,False,,,167.0,-2.2448979591836817,True,False,2026-03-08 04:27:10.335,False,False,False
australian_gp_2026_R_00334,BOR,BEA,2026-03-08 04:26:15.495,16,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",94.72611111111098,4.4,-94.43722222223005,False,9.511111111111063,False,False,,,156.0,102.04545454545477,True,False,2026-03-08 04:26:49.895,False,False,False
australian_gp_2026_R_00335,BEA,VER,2026-03-08 04:26:25.855,16,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",95.36611111111132,5.359,-95.47416666666686,False,6.8444444444444485,False,False,,,102.0,128.88000000000042,True,False,2026-03-08 04:27:01.214,False,False,False
australian_gp_2026_R_00336,HAM,LEC,2026-03-08 04:26:50.974,16,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.4758333333316,18.081,-96.35944444444613,False,10.610833333333176,False,False,,,140.0,63.097924427886234,True,False,2026-03-08 04:27:39.055,False,False,False
australian_gp_2026_R_00337,GAS,OCO,2026-03-08 04:27:08.655,16,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,99.2977777777769,5.72,-99.33861111111764,False,21.15555555555602,True,True,2026-03-08 04:27:14.695,6.04,311.0,10.125000000001023,True,False,2026-03-08 04:27:44.375,False,False,False
australian_gp_2026_R_00338,BEA,VER,2026-03-08 04:27:10.694,16,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",92.03694444444636,4.001,-92.14500000000407,False,9.991111111110968,False,False,,,125.0,107.54606467357902,True,False,2026-03-08 04:27:44.695,False,False,False
australian_gp_2026_R_00339,BOR,BEA,2026-03-08 04:27:12.255,16,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",84.83305555555353,18.88,-84.54416666667385,False,10.344444444444434,False,False,,,140.0,91.86040195545789,True,False,2026-03-08 04:28:01.135,False,False,False
australian_gp_2026_R_00340,LIN,ANT,2026-03-08 04:27:18.055,16,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",98.4936111111083,5.519,-98.33972222222656,False,7.544444444444707,False,False,,,124.0,22.457812500001637,True,False,2026-03-08 04:27:53.574,False,False,False
australian_gp_2026_R_00341,OCO,GAS,2026-03-08 04:27:22.935,16,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,10.007222222225664,22.04,-9.966388888889924,False,6.0,True,True,2026-03-08 04:27:45.175,22.24,293.0,-20.860465116279133,True,False,2026-03-08 04:28:14.975,False,False,False
australian_gp_2026_R_00342,PER,LAW,2026-03-08 04:27:37.935,16,INVALID,no causal target sample at t0,10.476666666664189,26.8,,False,8.377777777777744,False,False,,,,-16.50364583333499,True,False,2026-03-08 04:28:34.735,False,False,False
australian_gp_2026_R_00343,GAS,OCO,2026-03-08 04:27:47.215,16,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,10.346111111110986,152.599,-10.386944444442634,False,59.21666666666728,True,True,2026-03-08 04:30:20.094,152.879,289.0,-11.63829787234,True,False,2026-03-08 04:30:49.814,False,False,False
australian_gp_2026_R_00344,BEA,VER,2026-03-08 04:27:50.455,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.70416666666677,3.2,-97.79499999999825,False,8.555555555555543,False,False,,,99.0,112.3919999999997,True,False,2026-03-08 04:28:23.655,False,False,False
australian_gp_2026_R_00345,NOR,BOR,2026-03-08 04:27:54.615,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.5241666666666,4.68,-99.54361111110484,False,7.600000000000165,False,False,,,99.0,155.42499999999944,True,False,2026-03-08 04:28:29.295,False,False,False
australian_gp_2026_R_00346,ALB,SAI,2026-03-08 04:28:11.135,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.84472222222212,5.92,-97.94638888888585,False,7.388888888888914,False,False,,,103.0,144.97293076522638,True,False,2026-03-08 04:28:47.055,False,False,False
australian_gp_2026_R_00347,HAM,LEC,2026-03-08 04:28:14.855,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.62249999999769,5.32,-97.62861111111124,False,9.658611111111,False,False,,,182.0,52.24444444444447,True,False,2026-03-08 04:28:50.175,False,False,False
australian_gp_2026_R_00348,NOR,BOR,2026-03-08 04:28:39.455,17,PIT_RELATED,a pit stop occurred inside the outcome window,92.41138888889054,18.88,-92.43083333334653,False,11.366666666666788,False,False,,,126.0,143.36734693877486,True,False,2026-03-08 04:29:28.335,False,True,False
australian_gp_2026_R_00349,BEA,VER,2026-03-08 04:28:46.855,17,PIT_RELATED,a pit stop occurred inside the outcome window,94.88138888889262,3.2,-94.97222222221899,False,11.0,False,False,,,91.0,71.67346938775617,True,False,2026-03-08 04:29:20.055,False,True,False
australian_gp_2026_R_00350,BOR,BEA,2026-03-08 04:28:48.734,17,PIT_RELATED,a pit stop occurred inside the outcome window,98.6447222222214,3.481,-98.74694444444322,False,10.88888888888961,False,False,,,89.0,83.05481639169484,True,False,2026-03-08 04:29:22.215,False,True,False
australian_gp_2026_R_00351,HAM,LEC,2026-03-08 04:28:52.655,18,INVALID,"race state not green at t0 (TrackStatus=126, freeze=True)",97.7836111111111,11.16,-98.11749999999302,False,8.266666666666879,False,False,,,215.0,11.679999999999882,False,False,2026-03-08 04:29:33.815,False,False,False
australian_gp_2026_R_00352,BEA,VER,2026-03-08 04:29:30.095,18,PIT_RELATED,attacker or target on a box lap at t0,98.0383333333334,3.559,-97.9638888888876,False,6.133333333333425,False,False,,,183.0,46.03428239395774,False,False,2026-03-08 04:30:03.654,True,True,False
australian_gp_2026_R_00353,ALB,SAI,2026-03-08 04:29:36.775,18,INVALID,"race state not green at t0 (TrackStatus=126, freeze=True)",98.69472222222235,3.199,-98.65055555556319,False,6.922222222222217,False,False,,,93.0,173.05451448040807,False,False,2026-03-08 04:30:09.974,False,False,False
australian_gp_2026_R_00354,HAM,LEC,2026-03-08 04:29:38.815,18,INVALID,"race state not green at t0 (TrackStatus=126, freeze=True)",96.87555555555672,4.76,-97.20944444445195,False,11.400000000000077,False,False,,,146.0,63.76595744680802,False,False,2026-03-08 04:30:13.575,False,False,False
australian_gp_2026_R_00355,NOR,BOR,2026-03-08 04:30:09.655,18,PIT_RELATED,attacker or target on a box lap at t0,99.86722222222488,4.319,-99.97999999999593,False,5.866666666665893,True,True,2026-03-08 04:30:36.415,26.76,135.0,19.47148288973289,False,False,2026-03-08 04:30:43.974,True,True,True
australian_gp_2026_R_00356,BEA,VER,2026-03-08 04:30:16.415,18,PIT_RELATED,attacker or target on a box lap at t0,96.5752777777816,22.999,-96.50083333333896,False,21.888888888889596,False,False,,,97.0,64.9000555247076,False,False,2026-03-08 04:31:09.414,True,True,True
australian_gp_2026_R_00357,HAM,LEC,2026-03-08 04:30:29.575,19,INVALID,"race state not green at t0 (TrackStatus=6, freeze=True)",93.74777777777832,13.6,-93.70277777778392,False,5.1666666666667425,False,False,,,98.0,85.78326554328892,False,False,2026-03-08 04:31:13.175,False,False,False
australian_gp_2026_R_00358,SAI,GAS,2026-03-08 04:30:30.935,18,INVALID,"race state not green at t0 (TrackStatus=126, freeze=True)",96.6816666666723,4.36,-96.68166666667094,False,9.555555555555202,False,False,,,102.0,90.47999999999793,False,False,2026-03-08 04:31:05.295,False,False,False
australian_gp_2026_R_00359,BOR,BEA,2026-03-08 04:30:40.534,18,PIT_RELATED,attacker or target on a box lap at t0,13.030555555550563,6.36,-13.071666666655801,False,8.188888888888869,False,False,,,16.0,,False,False,2026-03-08 04:31:16.894,True,True,False
australian_gp_2026_R_00360,VER,LIN,2026-03-08 04:30:43.175,18,PIT_RELATED,attacker or target on a box lap at t0,12.61388888889087,167.639,-12.518333333340706,False,12.993333333333997,True,True,2026-03-08 04:33:31.014,167.839,79.0,-67.99999999999271,False,False,2026-03-08 04:34:00.814,True,True,False
australian_gp_2026_R_00361,BOR,OCO,2026-03-08 04:30:57.854,19,PIT_RELATED,attacker or target on a box lap at t0,12.916944444444397,4.881,-12.87583333333896,False,5.955555555555563,False,False,,,212.0,-58.90250329380755,False,False,2026-03-08 04:31:32.735,True,True,False
australian_gp_2026_R_00362,GAS,OCO,2026-03-08 04:31:03.095,19,INVALID,"race state not green at t0 (TrackStatus=671, freeze=True)",20.365833333333285,65.72,-20.359166666661622,False,7.333333333332803,False,False,,,116.0,,False,False,2026-03-08 04:32:38.815,False,False,False
australian_gp_2026_R_00363,BOR,GAS,2026-03-08 04:31:04.694,19,PIT_RELATED,attacker or target on a box lap at t0,10.119444444444468,107.84,-10.084999999991851,False,7.700000000000042,True,True,2026-03-08 04:32:52.254,107.56,106.0,-20.125078173858746,False,False,2026-03-08 04:33:22.534,True,True,False
australian_gp_2026_R_00364,ALB,SAI,2026-03-08 04:31:25.294,19,INVALID,"race state not green at t0 (TrackStatus=671, freeze=True)",91.08027777777784,9.881,-91.03388888888003,False,2.888888888888914,False,False,,,130.0,66.50495049504994,False,False,2026-03-08 04:32:05.175,False,False,False
australian_gp_2026_R_00365,HAM,LEC,2026-03-08 04:31:27.495,19,INVALID,"race state not green at t0 (TrackStatus=6, freeze=True)",97.75083333333396,28.76,-97.70583333332615,False,8.399999999999636,False,False,,,120.0,68.32242712670943,False,False,2026-03-08 04:32:26.255,False,False,False
australian_gp_2026_R_00366,HAM,LEC,2026-03-08 04:32:40.095,20,INVALID,"race state not green at t0 (TrackStatus=671, freeze=True)",99.5944444444442,9.679,-99.54555555555271,False,10.294999999999845,False,False,,,187.0,27.17599130907037,False,False,2026-03-08 04:33:19.774,False,False,False
australian_gp_2026_R_00367,BOR,OCO,2026-03-08 04:32:52.254,20,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,17.742777777777746,11.12,-17.917500000010477,False,5.899999999999862,True,True,2026-03-08 04:33:04.214,11.96,177.0,,True,False,2026-03-08 04:33:33.374,False,False,False
