Driver,LapNumber,DriverNumber,IsAccurate,TrackStatus,PitInTime,PitOutTime,freeze_flag,yellow_flag,race_state_factor,race_state_label,thin_lap,n_raw_samples,n_in_window,n_valid_samples,error,D_lap,H_lap,max_dt_used,n_dt_gaps,mean_throttle,calibration_set,LapStartDistance,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,EstimatedEnergyIndex_end,EstimatedEnergyIndex_min,EstimatedEnergyIndex_max,n_clip_low,n_clip_high,EstimatedEnergyIndex
GAS,38,10,True,1,,,False,False,1.0,normal,False,330,329,327,,3837.823211111111,10482.07098765432,0.92,0,68.12538226299694,True,16.55527777777778,16608.73461745797,99548.1825424986,400.00000000000006,0.9618435940605067,0.9134452172096957,1.0,0,4,0.9618435940605067
GAS,39,10,True,1,,,False,False,1.0,normal,False,317,316,316,,3765.010952777778,8552.124691358025,0.92,1,66.70253164556962,True,29.11277777777776,16180.566286617068,99513.2758755064,400.0,0.9569991352716861,0.9192606866429861,1.0,0,2,0.9569991352716861
GAS,40,10,True,1,,,False,False,1.0,normal,False,337,336,336,,3780.559475,10193.827160493827,0.88,0,65.47321428571429,True,12.778055555555556,16737.52513580191,99558.68226284633,400.0,0.9632361128124839,0.9133098536597475,1.0,0,3,0.9632361128124839
GAS,41,10,True,1,,,False,False,1.0,normal,False,329,328,327,,3786.532666666667,8605.60185185185,0.68,1,67.4954128440367,True,12.13611111111111,16759.413272873015,99560.46670568523,400.0,0.9338960031704001,0.901631872815734,1.0,0,2,0.9338960031704001
GAS,42,10,True,1,,,False,False,1.0,normal,False,321,320,305,,3770.026697222222,8435.387654320988,1.0,0,69.41311475409836,True,18.926111111111112,16527.897209451974,99541.59222677806,400.0,0.9300154410717423,0.8822473853744381,1.0,0,1,0.9300154410717423
GAS,43,10,True,1,,,False,False,1.0,normal,False,318,317,317,,3883.3611277777777,8110.070987654321,0.88,1,69.89589905362776,True,8.850000000000003,16871.458561298434,99569.6012616283,400.0,0.9260382022783878,0.8792869632525777,0.9976702361877421,0,0,0.9260382022783878
GAS,44,10,True,1,,,False,False,1.0,normal,False,314,313,313,,3984.5227305555554,9527.185185185182,0.48,0,68.50159744408946,True,0.9497222222222276,17235.235686894663,99589.71026260422,400.0,0.9547981339937139,0.9090936696573143,1.0,0,1,0.9547981339937139
GAS,45,10,True,1,,,False,False,1.0,normal,False,322,321,321,,3650.866155555556,9788.16975308642,0.92,2,64.87227414330218,True,5.46222222222222,17007.295710150647,99578.61973705224,400.00000000000006,0.9657355380994662,0.9240606014905781,1.0,0,4,0.9657355380994662
GAS,46,10,True,1,,,False,False,1.0,normal,False,318,317,301,,3687.578502777778,7312.817901234569,0.999,1,69.04651162790698,True,0.730000000000004,17246.33451863394,99590.25028142302,400.0,0.9137889952293612,0.8821859435468015,1.0,0,2,0.9137889952293612
GAS,47,10,True,1,,,False,False,1.0,normal,False,323,322,322,,3774.121144444444,10178.327160493824,0.52,0,66.6024844720497,True,1.3622222222222256,17214.399068521943,99588.69644724904,400.0,0.9629886232708841,0.9003870909867739,1.0,0,2,0.9629886232708841
GAS,48,10,True,1,,,False,False,1.0,normal,False,316,315,292,,3658.9653527777778,8921.19074074074,1.0,1,71.70547945205479,True,10.183888888888896,16825.977456055924,99565.8933886242,400.0,0.9406928989664425,0.895669940849012,1.0,0,3,0.9406928989664425
GAS,49,10,True,1,,,False,False,1.0,normal,False,305,304,303,,3811.666183333333,9795.577160493827,0.681,2,69.71947194719472,True,17.90888888888889,16562.58105105923,99544.4198467158,400.0,0.9640041588661663,0.9131955284801959,1.0,0,3,0.9640041588661663
GAS,50,10,True,1,,,False,False,1.0,normal,False,315,314,313,,3944.1076916666666,9023.287037037036,0.8,0,68.61980830670926,True,1.429722222222221,17210.989440060956,99588.53055019092,400.0,0.9496452442603089,0.9136983685014596,1.0,0,2,0.9496452442603089
GAS,51,10,True,1,,,False,False,1.0,normal,False,314,313,312,,3643.508880555556,9283.773456790124,0.96,2,67.18910256410257,True,0.8916666666666693,17238.168247998972,99589.85294772829,400.0,0.9631207904574125,0.9039902686497785,1.0,0,2,0.9631207904574125
GAS,52,10,True,1,,,False,False,1.0,normal,False,315,314,296,,3533.0699083333334,8331.016049382715,0.961,0,66.50675675675676,True,2.686111111111103,17147.525450229423,99585.4426802573,400.0,0.937786727733057,0.8806923993522873,1.0,0,2,0.937786727733057
GAS,53,10,True,1,,,False,False,1.0,normal,False,314,313,289,,3486.188516666667,8394.95925925926,0.879,2,69.88581314878893,True,11.954722222222223,16765.598021253554,99560.97092081889,400.0,0.9490696744096536,0.8949057289603525,1.0,0,2,0.9490696744096536
GAS,54,10,True,1,,,False,False,1.0,normal,False,316,315,315,,3958.552277777778,9289.156172839505,0.959,0,68.93015873015872,True,6.043333333333334,16977.942036321867,99577.19152040372,400.00000000000006,0.9315091777870251,0.898467022578957,1.0,0,2,0.9315091777870251
GAS,55,10,True,1,,,False,False,1.0,normal,False,317,316,297,,3686.4786027777777,8381.349999999999,0.96,1,70.17845117845118,True,12.67666666666667,16740.982154421967,99558.96409825791,400.0,0.9317522724207561,0.8870291912611802,1.0,0,2,0.9317522724207561
GAS,56,10,True,1,,,False,False,1.0,normal,False,327,326,306,,3708.2317388888887,8162.277160493829,0.48,1,71.41176470588235,True,13.388888888888896,16716.697782526557,99556.98430101042,400.0,0.9165018674031603,0.873799539698472,1.0,0,1,0.9165018674031603
GAS,57,10,True,1,,,False,False,1.0,normal,False,301,300,285,,3656.82755,8412.088888888888,0.96,2,70.2701754385965,True,12.88888888888889,16733.746093529575,99558.37417427308,400.0,0.9368272585261381,0.8807660181924254,1.0,0,1,0.9368272585261381
PER,1,11,False,1,,,False,False,1.0,normal,False,384,383,383,,3453.5008111111115,10519.920370370372,0.84,1,55.16710182767624,False,0.0,17283.209019026875,99592.0444273849,400.0,0.964636832180415,0.9223313365542476,1.0,0,8,0.964636832180415
PER,2,11,True,1,,,False,False,1.0,normal,False,341,340,340,,3443.858858333333,9424.611111111111,0.881,1,61.13529411764706,True,1.260833333333327,17219.520526909848,99588.9456341882,400.0,0.9587649409386744,0.9252883378278951,1.0,0,4,0.9587649409386744
PER,3,11,True,1,,,False,False,1.0,normal,False,334,333,333,,3676.461327777778,9641.543827160494,0.8,1,63.771771771771775,True,1.1111111111111145,17227.083447652538,99589.3136116134,400.0,0.9421390758541449,0.9125661231207766,1.0,0,2,0.9421390758541449
PER,4,11,True,1,,,False,False,1.0,normal,False,336,335,335,,3758.171719444445,9006.643209876544,0.879,1,66.64477611940299,True,13.585555555555562,16709.992113532033,99556.4376175271,400.0,0.9683287889465171,0.9085384290593534,1.0,0,2,0.9683287889465171
PER,5,11,True,1,,,False,False,1.0,normal,False,339,338,338,,3794.499186111111,7830.462962962962,0.92,0,65.91124260355029,True,4.552777777777781,17053.23449032054,99580.8549097612,400.0,0.948216227270246,0.9009287001410096,1.0,0,1,0.948216227270246
PER,6,11,True,1,,,False,False,1.0,normal,False,334,333,333,,3695.8828833333337,8676.357407407406,0.92,0,64.81681681681681,True,2.5805555555555597,17152.857379509987,99585.7021077556,400.00000000000006,0.9505728778504133,0.9184576466378049,1.0,0,1,0.9505728778504133
PER,7,11,True,1,,,False,False,1.0,normal,False,317,316,316,,3920.958238888889,8621.987654320988,0.999,0,66.80379746835443,True,7.941666666666665,16902.42965962059,99572.1261980555,400.0,0.931109586418394,0.9115805888396489,1.0,0,2,0.931109586418394
PER,8,11,True,1,,,False,False,1.0,normal,False,317,316,316,,3813.004538888889,8192.583333333334,0.88,3,68.70886075949367,True,4.579166666666662,17051.9015080004,99580.79005288662,400.0,0.9346032698437486,0.897891073397323,0.9874492369228438,0,0,0.9346032698437486
PER,9,11,True,1,,,False,False,1.0,normal,False,325,324,324,,3851.2533222222223,7836.172222222221,0.96,2,67.78086419753086,True,12.186388888888889,16757.69897048882,99560.32694620716,400.0,0.9239888819832697,0.8947126104012214,0.9909363544368306,0,0,0.9239888819832697
PER,10,11,True,1,,,False,False,1.0,normal,False,331,330,330,,3992.8817972222223,8168.875308641975,0.92,0,69.28787878787878,True,11.45805555555556,16782.532676849893,99562.3515282598,400.0,0.9144201166874284,0.8821962750747036,0.9917733377410206,0,0,0.9144201166874284
PER,11,11,False,16,,,True,False,0.0,freeze,False,361,360,360,,0.0,0.0,0.52,2,52.05555555555556,False,11.930833333333336,16766.412551668145,99561.03732587476,400.0,0.9144201166874284,0.9144201166874284,0.9144201166874284,0,0,0.9144201166874284
PER,12,11,False,6,,,True,False,0.0,freeze,False,432,431,431,,0.0,0.0,1.0,0,36.98375870069606,False,17.69361111111111,16569.92129607442,99545.01826437056,400.0,0.9144201166874284,0.9144201166874284,0.9144201166874284,0,0,0.9144201166874284
PER,13,11,False,671,,,True,False,0.0,freeze,False,421,420,420,,0.0,0.0,0.88,1,44.43571428571428,False,0.3822222222222251,17263.901822474105,99591.10502675951,400.0,0.9144201166874284,0.9144201166874284,0.9144201166874284,0,0,0.9144201166874284
PER,14,11,True,1,,,False,False,1.0,normal,False,319,318,318,,3927.294377777777,8362.580246913582,0.76,1,70.59119496855345,True,48.56666666666666,15517.254390625038,99459.19899546282,400.0,0.8959212251733889,0.8609503973466893,1.0,0,1,0.8959212251733889
PER,15,11,True,1,,,False,False,1.0,normal,False,342,341,341,,3867.9258916666663,7244.985802469135,1.0,1,66.33137829912023,True,7.066111111111111,16932.28314644366,99574.5600205688,400.0,0.865103187175689,0.836495086678164,0.9375791336457896,0,0,0.865103187175689
PER,16,11,True,1,,,False,False,1.0,normal,False,335,334,334,,3672.774727777778,9365.448148148149,1.0,3,67.67664670658682,True,12.42638888888889,16749.51578120737,99559.65980704108,400.0,0.916005117637846,0.8579486022230307,0.9813666651520243,0,0,0.916005117637846
PER,17,11,True,1,,,False,False,1.0,normal,False,329,328,328,,3718.245766666667,9247.549382716046,0.92,1,66.46646341463415,True,24.02361111111111,16354.08967877616,99527.42246886504,400.0,0.9599964216378256,0.8970765653224204,0.9970606804797999,0,0,0.9599964216378256
PER,18,11,False,126,0 days 01:30:18.038000,,True,False,0.0,freeze,False,457,456,456,,0.0,0.0,0.96,2,40.13377192982456,False,18.162777777777773,16553.924297583253,99543.71409995908,400.0,0.9599964216378256,0.9599964216378256,0.9599964216378256,0,0,0.9599964216378256
PER,19,11,False,671,,0 days 01:30:39.693000,True,False,0.0,freeze,False,395,394,394,,0.0,0.0,0.881,0,55.82233502538071,False,1.141111111111112,17225.568057225435,99589.23987958758,400.0,0.9599964216378256,0.9599964216378256,0.9599964216378256,0,0,0.9599964216378256
PER,20,11,True,1,,,False,False,1.0,normal,False,320,319,319,,3871.367358333333,8720.083333333332,0.92,1,68.2257053291536,True,20.369166666666665,16478.69388964047,99537.5808981116,400.0,0.9378770544749744,0.9001599426773857,1.0,0,2,0.9378770544749744
PER,21,11,True,1,,,False,False,1.0,normal,False,325,324,324,,3836.5150722222224,8409.873456790123,0.96,1,67.50308641975309,True,9.9425,16834.20800175683,99566.56438854932,400.0,0.9270570806245361,0.9036634833934808,1.0,0,2,0.9270570806245361
PER,22,11,True,1,,,False,False,1.0,normal,False,319,318,318,,3465.766975,8673.021604938273,1.0,2,61.02201257861636,True,16.323888888888895,16616.624196938814,99548.82574495848,400.00000000000006,0.9652361438772277,0.9079077948813405,1.0,0,1,0.9652361438772277
PER,23,11,True,1,,,False,False,1.0,normal,False,319,318,318,,3765.977144444444,9502.006172839505,1.0,1,65.95597484276729,True,6.765000000000008,16942.550018181035,99575.39703313366,400.0,0.9515560945532054,0.9119463623715401,1.0,0,3,0.9515560945532054
PER,24,11,True,1,,,False,False,1.0,normal,False,330,329,329,,3472.122019444444,9192.015432098766,0.72,0,60.08206686930091,True,10.227500000000004,16824.49046448511,99565.7721607896,400.00000000000006,0.9640666811324814,0.9247957302842398,1.0,0,3,0.9640666811324814
PER,25,11,True,1,,,False,False,1.0,normal,False,326,325,325,,3960.286702777778,8390.854320987655,0.96,1,69.27692307692308,True,12.51722222222222,16746.41867137516,99559.40731339836,400.0,0.9154600214289171,0.8826663997300968,1.0,0,2,0.9154600214289171
PER,26,11,True,1,,,False,False,1.0,normal,False,341,340,340,,3908.033783333333,9732.641358024692,0.961,0,67.85588235294118,True,8.73555555555555,16875.36073026135,99569.91938817508,400.0,0.9527296706084057,0.9022702115773089,1.0,0,3,0.9527296706084057
PER,27,11,True,1,,,False,False,1.0,normal,False,327,326,326,,3654.3030027777777,8594.567901234568,0.88,3,65.19325153374233,True,19.840555555555557,16496.717742884222,99539.05030301098,400.0,0.9435334667226982,0.8932660392945098,1.0,0,2,0.9435334667226982
PER,28,11,True,1,,,False,False,1.0,normal,False,333,332,332,,3730.619711111111,9319.59074074074,0.84,0,64.81024096385542,True,3.2522222222222243,17118.9294716142,99584.05132962173,400.0,0.9531644246193064,0.9013932714230027,1.0,0,1,0.9531644246193064
PER,29,11,True,1,,,False,False,1.0,normal,False,336,335,335,,3962.773472222222,8279.428395061728,0.919,0,67.68955223880597,True,13.31666666666667,16719.1603163381,99557.18506048169,400.0,0.9316608554720235,0.8988699055361953,1.0,0,1,0.9316608554720235
PER,30,11,True,1,,,False,False,1.0,normal,False,317,316,316,,3778.196669444444,9330.188271604937,0.879,2,66.52848101265823,True,8.581666666666669,16880.607821536716,99570.34716027929,400.0,0.9533659432668847,0.915847460934869,1.0,0,1,0.9533659432668847
PER,31,11,True,1,,,False,False,1.0,normal,False,335,334,334,,3533.250833333333,9014.496296296296,0.84,2,62.86826347305389,True,7.271111111111111,16925.29333893242,99573.99017253112,400.0,0.962969211164627,0.9123108996396604,1.0,0,3,0.962969211164627
PER,32,11,False,16,,,True,False,0.0,freeze,False,354,353,353,,0.0,0.0,0.96,3,59.81303116147309,False,22.005000000000003,16422.917498808918,99533.0336960872,400.0,0.962969211164627,0.962969211164627,0.962969211164627,0,0,0.962969211164627
PER,33,11,False,671,,,True,False,0.0,freeze,False,345,344,344,,0.0,0.0,0.8,0,60.86627906976744,False,2.2938888888888886,17167.337776924564,99586.40665822465,400.0,0.962969211164627,0.962969211164627,0.962969211164627,0,0,0.962969211164627
PER,34,11,True,1,,,False,False,1.0,normal,False,323,322,322,,3771.517130555556,9419.317901234568,0.84,1,67.17391304347827,True,24.6186111111111,16333.802188682565,99525.76851968246,400.0,0.9447195360559005,0.9039996287560864,1.0,0,2,0.9447195360559005
PER,35,11,True,1,,,False,False,1.0,normal,False,330,329,329,,3566.909238888889,9306.799382716046,0.881,1,61.91489361702128,True,18.55,16540.7213278398,99542.63772033232,400.0,0.9642029130365154,0.9150151143372058,1.0,0,2,0.9642029130365154
PER,36,11,True,1,,,False,False,1.0,normal,False,330,329,329,,3410.483083333333,9015.847530864196,0.92,1,59.64437689969605,True,6.675555555555551,16946.00658620987,99575.63768622976,400.0,0.9635150587173931,0.9278178905805529,1.0,0,4,0.9635150587173931
PER,37,11,True,1,,,False,False,1.0,normal,False,334,333,333,,3897.6430527777775,8627.24074074074,0.92,0,68.38738738738739,True,15.91916666666667,16630.42385756737,99549.95077014946,400.0,0.9480250021092984,0.9080854820412227,1.0,0,2,0.9480250021092984
PER,38,11,True,1,,,False,False,1.0,normal,False,325,324,324,,3822.966788888889,9201.164814814812,0.92,1,68.32098765432099,True,12.261111111111102,16755.15119512226,99560.11923736958,400.00000000000006,0.9517654948584771,0.9092753976479151,1.0,0,3,0.9517654948584771
PER,39,11,True,1,,,False,False,1.0,normal,False,340,339,339,,3933.818152777778,8929.836419753088,0.88,0,67.2448377581121,True,1.5611111111111136,17204.352591245937,99588.20763122596,400.0,0.9377398793743876,0.8977137316151894,1.0,0,2,0.9377398793743876
PER,40,11,True,1,,,False,False,1.0,normal,False,342,341,341,,3871.6975972222217,9258.993209876542,0.8,1,65.74780058651027,True,9.711111111111109,16842.09758123767,99567.20759100924,400.0,0.9430602876014346,0.9120993187723503,1.0,0,4,0.9430602876014346
PER,41,11,True,1,,,False,False,1.0,normal,False,340,339,339,,3828.6398305555554,9501.622222222224,1.0,0,65.57817109144543,True,9.994444444444447,16832.43687166929,99566.4199961604,400.00000000000006,0.9484938163896419,0.9059024183601074,1.0,0,3,0.9484938163896419
PER,42,11,True,1,,,False,False,1.0,normal,False,328,327,327,,3726.1232666666665,9296.094444444445,0.88,1,67.07033639143731,True,4.945833333333333,17033.380069446866,99579.888883682,400.0,0.9538191826576271,0.9052362873420229,1.0,0,3,0.9538191826576271
PER,43,11,False,1,0 days 02:07:47.788000,,True,False,0.0,freeze,False,390,389,389,,0.0,0.0,0.92,0,57.03084832904885,False,16.04,16626.303849074975,99549.61488411095,400.00000000000006,0.9538191826576271,0.9538191826576271,0.9538191826576271,0,0,0.9538191826576271
PER,44,11,False,1,,0 days 02:08:07.124000,True,False,0.0,freeze,False,338,337,337,,0.0,0.0,0.52,2,65.15430267062314,False,5.688888888888888,16995.84609359028,99578.06265063483,400.0,0.9538191826576271,0.9538191826576271,0.9538191826576271,0,0,0.9538191826576271
PER,45,11,True,1,,,False,False,1.0,normal,False,325,324,324,,3826.9622972222223,9246.614814814817,0.999,1,68.44444444444444,True,19.176666666666662,16519.35411138268,99540.89574584313,400.0,0.9576109903746414,0.9100677358183659,1.0,0,2,0.9576109903746414
PER,46,11,True,1,,,False,False,1.0,normal,False,326,325,325,,3996.368616666666,7595.012962962963,1.0,0,68.40923076923077,True,12.800000000000002,16736.776904374554,99558.62126285314,400.0,0.9220625652652698,0.8862930891025786,1.0,0,1,0.9220625652652698
PER,47,11,True,1,,,False,False,1.0,normal,False,319,318,318,,3846.433397222222,8517.99938271605,0.72,2,68.42138364779875,True,11.599999999999994,16777.692850781812,99561.95695868356,400.0,0.9337643382156864,0.9003004698440157,0.9985629733427643,0,0,0.9337643382156864
PER,48,11,True,1,,,False,False,1.0,normal,False,312,311,311,,3952.4465,8924.043209876543,0.8,1,68.26366559485531,True,13.016666666666662,16729.389302939915,99558.0189844393,400.0,0.9295263037701574,0.8947548531456943,1.0,0,1,0.9295263037701574
PER,49,11,True,1,,,False,False,1.0,normal,False,313,312,312,,3858.971686111112,8309.808024691356,0.96,2,68.97115384615384,True,16.97916666666666,16594.281438240963,99547.00423883255,400.00000000000006,0.9260171854860534,0.8962017694060476,1.0,0,1,0.9260171854860534
PER,50,11,True,1,,,False,False,1.0,normal,False,317,316,316,,3966.1558722222217,8297.617283950616,0.961,0,68.31012658227849,True,55.629166666666656,15276.44699770735,99439.56703562748,400.0,0.9224271276624942,0.8891763925295354,0.9884977721540212,0,0,0.9224271276624942
PER,51,11,True,1,,,False,False,1.0,normal,False,315,314,314,,4063.034725,7067.161111111112,0.961,1,71.07961783439491,True,22.384722222222223,16409.97025373051,99531.97816455938,400.0,0.872535537013772,0.8610979123428883,0.9766631299000337,0,0,0.872535537013772
PER,52,11,True,1,,,False,False,1.0,normal,False,325,324,324,,3920.560838888889,8923.456172839506,0.959,1,68.00617283950618,True,35.68472222222222,15956.485181050122,99495.00753577212,400.0,0.8922439412578635,0.8565894676977793,0.9555375477059183,0,0,0.8922439412578635
PER,53,11,True,1,,,False,False,1.0,normal,False,321,320,320,,3973.108311111111,8516.49938271605,0.96,1,69.9,True,14.105277777777774,16692.271341372776,99554.99292148573,400.0,0.8952367658782516,0.8535448256509645,0.9554777483312078,0,0,0.8952367658782516
PER,54,11,True,1,,,False,False,1.0,normal,False,348,347,347,,3880.312486111111,8044.280864197532,0.76,0,63.17002881844381,True,10.555833333333332,16813.295406926456,99564.85947734713,400.0,0.8893464483452198,0.8664907912769937,0.9673060542001821,0,0,0.8893464483452198
PER,55,11,True,1,,,False,False,1.0,normal,False,318,317,317,,3679.50835,9452.853086419753,0.88,3,65.48580441640378,True,17.309444444444452,16583.020081695075,99546.0861503274,400.0,0.9426065258032265,0.876722046284463,0.9782556547664636,0,0,0.9426065258032265
ANT,1,12,False,1,,,False,False,1.0,normal,False,364,363,359,,3491.253872222222,7748.254320987655,0.84,1,57.96657381615599,False,0.0,17283.209019026875,99592.0444273849,400.0,0.9352796079671591,0.8847545799236527,1.0,0,4,0.9352796079671591
ANT,2,12,True,1,,,False,False,1.0,normal,False,331,330,313,,3207.7588138888887,8081.944444444444,0.8,1,60.86900958466454,True,16.936666666666667,16595.73054467622,99547.1223780599,400.0,0.9641544059402084,0.9095428225390972,1.0,0,3,0.9641544059402084
ANT,3,12,True,1,,,False,False,1.0,normal,False,328,327,317,,3496.8901861111112,7246.505555555556,0.881,1,64.3186119873817,True,6.270833333333336,16966.45032558297,99576.6323858745,400.0,0.9090352320285157,0.8789273937629312,1.0,0,2,0.9090352320285157
ANT,4,12,True,1,,,False,False,1.0,normal,False,327,326,326,,3775.1695777777777,8925.41728395062,0.879,0,66.92331288343559,True,4.229722222222222,17069.55300019763,99581.64889444676,400.0,0.9387470631376112,0.8953645634752966,0.9921383359080514,0,0,0.9387470631376112
ANT,5,12,True,1,,,False,False,1.0,normal,False,327,326,323,,3607.431688888889,9852.041358024691,0.92,1,65.9783281733746,True,0.2205555555555527,17272.068093109072,99591.50236045424,400.0,0.9611106876019903,0.9129788747087957,1.0,0,2,0.9611106876019903
