event_id,race_id,circuit,overtake_success,model,p_hat,fold,error_tag
austria_2026_R_00003,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.19594874169952456,austria_2026_R,true_negative
austria_2026_R_00004,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.19165008762927666,austria_2026_R,true_negative
austria_2026_R_00005,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.14170265736406032,austria_2026_R,false_negative
austria_2026_R_00006,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.20232981563422286,austria_2026_R,other
austria_2026_R_00007,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.1964425746124745,austria_2026_R,true_negative
austria_2026_R_00008,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.21061671717544989,austria_2026_R,other
austria_2026_R_00009,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.16505853352309885,austria_2026_R,true_negative
austria_2026_R_00011,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.1667722532053369,austria_2026_R,true_negative
austria_2026_R_00012,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.25405897205470557,austria_2026_R,other
austria_2026_R_00013,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.10823637661385813,austria_2026_R,true_negative
austria_2026_R_00014,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.16522364942092652,austria_2026_R,true_negative
austria_2026_R_00015,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.271623097092004,austria_2026_R,other
austria_2026_R_00016,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.22608318050524773,austria_2026_R,other
austria_2026_R_00019,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.5690764464250225,austria_2026_R,false_positive
austria_2026_R_00020,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.23915336084549693,austria_2026_R,other
austria_2026_R_00022,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.3157986782597213,austria_2026_R,other
austria_2026_R_00024,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.3258031357808643,austria_2026_R,other
austria_2026_R_00025,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.24656726185371064,austria_2026_R,other
austria_2026_R_00026,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.23914008011358412,austria_2026_R,other
austria_2026_R_00027,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.2934098123350995,austria_2026_R,other
austria_2026_R_00028,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.5016239786212525,austria_2026_R,false_positive
austria_2026_R_00029,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.43112003824626627,austria_2026_R,other
austria_2026_R_00030,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.40578100613399304,austria_2026_R,other
austria_2026_R_00031,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.4795255036899785,austria_2026_R,other
austria_2026_R_00032,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.26744009946420166,austria_2026_R,other
austria_2026_R_00034,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.5308276205632356,austria_2026_R,false_positive
austria_2026_R_00036,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.24936875691624125,austria_2026_R,other
austria_2026_R_00038,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.592551664780116,austria_2026_R,true_positive
austria_2026_R_00039,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.4891268387350581,austria_2026_R,other
austria_2026_R_00040,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.2055302165679278,austria_2026_R,other
austria_2026_R_00041,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.129591585372252,austria_2026_R,true_negative
austria_2026_R_00042,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.11452284388173671,austria_2026_R,true_negative
austria_2026_R_00043,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.15733652693803554,austria_2026_R,true_negative
austria_2026_R_00044,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.24828156110918592,austria_2026_R,other
austria_2026_R_00045,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.18356598299041055,austria_2026_R,true_negative
austria_2026_R_00046,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.09982139367519673,austria_2026_R,true_negative
austria_2026_R_00048,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.21750680113655665,austria_2026_R,other
austria_2026_R_00049,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.08744058080985519,austria_2026_R,true_negative
austria_2026_R_00050,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.3535682963330497,austria_2026_R,other
austria_2026_R_00051,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.20586789890063587,austria_2026_R,other
austria_2026_R_00052,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.5038504023712985,austria_2026_R,true_positive
austria_2026_R_00053,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.2166891394089814,austria_2026_R,other
austria_2026_R_00054,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.2891640256464634,austria_2026_R,other
austria_2026_R_00055,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.23839875921841847,austria_2026_R,other
austria_2026_R_00056,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.27845596644371695,austria_2026_R,other
austria_2026_R_00057,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.07517707135553701,austria_2026_R,true_negative
austria_2026_R_00058,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.4847990524643236,austria_2026_R,other
austria_2026_R_00059,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.06318428528795118,austria_2026_R,true_negative
austria_2026_R_00060,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.038231502416241535,austria_2026_R,true_negative
austria_2026_R_00061,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.08564476967087317,austria_2026_R,true_negative
austria_2026_R_00062,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.3812495710447565,austria_2026_R,other
austria_2026_R_00063,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.3345799805377759,austria_2026_R,other
austria_2026_R_00064,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.04900109353012507,austria_2026_R,true_negative
austria_2026_R_00065,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.644965388464254,austria_2026_R,true_positive
austria_2026_R_00066,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.25770000564742307,austria_2026_R,other
austria_2026_R_00069,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.40269242292548324,austria_2026_R,other
austria_2026_R_00070,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.059009342650175094,austria_2026_R,true_negative
austria_2026_R_00071,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.028642640825399017,austria_2026_R,true_negative
austria_2026_R_00072,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.4313621223903475,austria_2026_R,other
austria_2026_R_00074,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.02708578694141455,austria_2026_R,true_negative
austria_2026_R_00075,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.22520819474380588,austria_2026_R,other
austria_2026_R_00076,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.28530158630174607,austria_2026_R,other
austria_2026_R_00077,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.38957903383694176,austria_2026_R,other
austria_2026_R_00078,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.07836210832210866,austria_2026_R,true_negative
austria_2026_R_00079,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.41483704883390976,austria_2026_R,other
austria_2026_R_00080,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.24632779551409295,austria_2026_R,other
austria_2026_R_00081,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.04460436165801309,austria_2026_R,true_negative
austria_2026_R_00082,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.12058317344716152,austria_2026_R,true_negative
austria_2026_R_00083,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.07143842100484242,austria_2026_R,true_negative
austria_2026_R_00084,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.3411874617299951,austria_2026_R,other
austria_2026_R_00085,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.2925102341996842,austria_2026_R,other
austria_2026_R_00086,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.5872734987517745,austria_2026_R,false_positive
austria_2026_R_00087,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.13533507896526123,austria_2026_R,true_negative
austria_2026_R_00088,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.057439546789262996,austria_2026_R,true_negative
austria_2026_R_00089,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.11237675905299975,austria_2026_R,true_negative
austria_2026_R_00090,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.0679561416828133,austria_2026_R,true_negative
austria_2026_R_00091,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.0379686800529346,austria_2026_R,true_negative
austria_2026_R_00092,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.023514262652451327,austria_2026_R,true_negative
austria_2026_R_00093,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.08707635263116313,austria_2026_R,true_negative
austria_2026_R_00094,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.08545925550740895,austria_2026_R,true_negative
austria_2026_R_00095,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.04464824732739204,austria_2026_R,true_negative
austria_2026_R_00096,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.04529084027547663,austria_2026_R,true_negative
austria_2026_R_00097,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.2384898957579245,austria_2026_R,other
austria_2026_R_00098,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.2041381216569715,austria_2026_R,other
austria_2026_R_00099,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.40477696082887843,austria_2026_R,other
austria_2026_R_00100,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.0750467310930616,austria_2026_R,true_negative
austria_2026_R_00101,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.0466365301693569,austria_2026_R,true_negative
austria_2026_R_00102,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03949889214504056,austria_2026_R,true_negative
austria_2026_R_00103,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.06256593565790387,austria_2026_R,true_negative
austria_2026_R_00104,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.12950811623230096,austria_2026_R,true_negative
austria_2026_R_00105,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.062348327566540684,austria_2026_R,true_negative
austria_2026_R_00106,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.07474284487898528,austria_2026_R,true_negative
austria_2026_R_00107,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03289883602741011,austria_2026_R,true_negative
austria_2026_R_00109,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.033929198086150025,austria_2026_R,true_negative
austria_2026_R_00110,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.02062837158785517,austria_2026_R,true_negative
austria_2026_R_00111,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.028428805429858095,austria_2026_R,true_negative
austria_2026_R_00112,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.1283819802777681,austria_2026_R,true_negative
austria_2026_R_00113,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.033239543111271835,austria_2026_R,true_negative
austria_2026_R_00114,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.058891064232823614,austria_2026_R,true_negative
austria_2026_R_00115,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.28622817568846665,austria_2026_R,other
austria_2026_R_00116,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.24944489960700716,austria_2026_R,other
austria_2026_R_00117,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.4834915390914467,austria_2026_R,other
austria_2026_R_00118,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.1536442888159684,austria_2026_R,true_negative
austria_2026_R_00120,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.47306529924581636,austria_2026_R,other
austria_2026_R_00121,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.5326996436398035,austria_2026_R,true_positive
austria_2026_R_00122,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.2232926531348095,austria_2026_R,other
austria_2026_R_00123,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.07910513469285857,austria_2026_R,true_negative
austria_2026_R_00125,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.07473728230141376,austria_2026_R,true_negative
austria_2026_R_00126,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.02242853779934098,austria_2026_R,true_negative
austria_2026_R_00127,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.029976046371803455,austria_2026_R,true_negative
austria_2026_R_00128,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.019545704168535988,austria_2026_R,true_negative
austria_2026_R_00129,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.039763430625405737,austria_2026_R,true_negative
austria_2026_R_00130,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03296609128090401,austria_2026_R,true_negative
austria_2026_R_00131,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.023775311479066898,austria_2026_R,true_negative
austria_2026_R_00132,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.10668998772114358,austria_2026_R,true_negative
austria_2026_R_00133,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.014986712769831413,austria_2026_R,true_negative
austria_2026_R_00134,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.037325720620332785,austria_2026_R,true_negative
austria_2026_R_00135,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.04185450268200965,austria_2026_R,true_negative
austria_2026_R_00136,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.06036660476571211,austria_2026_R,true_negative
austria_2026_R_00137,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.039404092300050514,austria_2026_R,true_negative
austria_2026_R_00138,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.05446528526881598,austria_2026_R,true_negative
austria_2026_R_00139,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03181490180147559,austria_2026_R,true_negative
austria_2026_R_00140,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.0280313750254384,austria_2026_R,true_negative
austria_2026_R_00141,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.019017334202550196,austria_2026_R,true_negative
austria_2026_R_00142,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.0331008983255875,austria_2026_R,true_negative
austria_2026_R_00143,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.07871986679440089,austria_2026_R,true_negative
austria_2026_R_00144,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03962913388637258,austria_2026_R,true_negative
austria_2026_R_00145,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.2662468676673535,austria_2026_R,other
austria_2026_R_00146,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.3369038459594492,austria_2026_R,other
austria_2026_R_00147,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.015488059177706848,austria_2026_R,true_negative
austria_2026_R_00148,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.01266158019314908,austria_2026_R,true_negative
austria_2026_R_00149,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.11724900482202666,austria_2026_R,true_negative
austria_2026_R_00150,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.039489606423819615,austria_2026_R,true_negative
austria_2026_R_00151,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.06960657051108993,austria_2026_R,true_negative
austria_2026_R_00152,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.5334197077565567,austria_2026_R,true_positive
austria_2026_R_00153,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.0390551946604073,austria_2026_R,true_negative
austria_2026_R_00154,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.29725308261618494,austria_2026_R,other
austria_2026_R_00155,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.5022065631271997,austria_2026_R,true_positive
austria_2026_R_00156,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03406265860785432,austria_2026_R,true_negative
austria_2026_R_00157,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03887808670024668,austria_2026_R,true_negative
austria_2026_R_00158,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.07491155348640155,austria_2026_R,true_negative
austria_2026_R_00159,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.017731264192077,austria_2026_R,true_negative
austria_2026_R_00160,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03559121210921913,austria_2026_R,true_negative
austria_2026_R_00161,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.2824089951402187,austria_2026_R,other
austria_2026_R_00162,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.026997776759583474,austria_2026_R,true_negative
austria_2026_R_00163,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.023708683551246935,austria_2026_R,true_negative
austria_2026_R_00164,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.029490428889582185,austria_2026_R,true_negative
austria_2026_R_00165,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.058609708145415336,austria_2026_R,true_negative
austria_2026_R_00166,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.016018074106989095,austria_2026_R,true_negative
austria_2026_R_00167,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.0163653458444556,austria_2026_R,true_negative
austria_2026_R_00168,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.02438928548607378,austria_2026_R,true_negative
austria_2026_R_00169,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.023591629745957323,austria_2026_R,true_negative
austria_2026_R_00170,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.04341184277618895,austria_2026_R,true_negative
austria_2026_R_00171,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03819393243069504,austria_2026_R,true_negative
austria_2026_R_00172,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.05592578329592071,austria_2026_R,true_negative
austria_2026_R_00173,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03298572144126286,austria_2026_R,true_negative
austria_2026_R_00174,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03857159620507734,austria_2026_R,true_negative
austria_2026_R_00175,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.030137232581622937,austria_2026_R,true_negative
austria_2026_R_00176,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.08853315039759124,austria_2026_R,true_negative
austria_2026_R_00177,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.0467560723053074,austria_2026_R,true_negative
austria_2026_R_00178,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.01772021263710393,austria_2026_R,true_negative
austria_2026_R_00179,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.018627479594788818,austria_2026_R,true_negative
austria_2026_R_00181,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.1024106110989758,austria_2026_R,true_negative
austria_2026_R_00182,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.016018074106989095,austria_2026_R,true_negative
austria_2026_R_00183,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.050260057513274205,austria_2026_R,true_negative
austria_2026_R_00184,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.07941412353192352,austria_2026_R,true_negative
austria_2026_R_00185,austria_2026_R,Austrian Grand Prix,1.0,gbdt,0.7011867110104473,austria_2026_R,true_positive
austria_2026_R_00186,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.030497686494266974,austria_2026_R,true_negative
austria_2026_R_00187,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.24959293499994076,austria_2026_R,other
austria_2026_R_00188,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.040290155855712176,austria_2026_R,true_negative
austria_2026_R_00189,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03265760313629184,austria_2026_R,true_negative
austria_2026_R_00190,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03924963442022532,austria_2026_R,true_negative
austria_2026_R_00191,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.5039232864642904,austria_2026_R,false_positive
austria_2026_R_00193,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.015740250735003673,austria_2026_R,true_negative
austria_2026_R_00194,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.021825821327929987,austria_2026_R,true_negative
austria_2026_R_00195,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.025413797650680293,austria_2026_R,true_negative
austria_2026_R_00196,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.037476020764564716,austria_2026_R,true_negative
austria_2026_R_00197,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.055175503001071775,austria_2026_R,true_negative
austria_2026_R_00198,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.02206573846603985,austria_2026_R,true_negative
austria_2026_R_00199,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.013042174148608384,austria_2026_R,true_negative
austria_2026_R_00200,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03592031728422401,austria_2026_R,true_negative
austria_2026_R_00201,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.014593611194559403,austria_2026_R,true_negative
austria_2026_R_00202,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.14505014263418528,austria_2026_R,true_negative
austria_2026_R_00203,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.04651202682261871,austria_2026_R,true_negative
austria_2026_R_00204,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.01891086488155244,austria_2026_R,true_negative
austria_2026_R_00205,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.08958322538796526,austria_2026_R,true_negative
austria_2026_R_00206,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.02849766173305046,austria_2026_R,true_negative
austria_2026_R_00207,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03262564542173999,austria_2026_R,true_negative
austria_2026_R_00208,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.02969638006161782,austria_2026_R,true_negative
austria_2026_R_00211,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.022261593308539652,austria_2026_R,true_negative
austria_2026_R_00217,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.02794253476945833,austria_2026_R,true_negative
austria_2026_R_00218,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.04177431360787312,austria_2026_R,true_negative
austria_2026_R_00220,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.019722708693194445,austria_2026_R,true_negative
austria_2026_R_00221,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.046130204506513235,austria_2026_R,true_negative
austria_2026_R_00222,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.013470713397461292,austria_2026_R,true_negative
austria_2026_R_00223,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.05355730668524882,austria_2026_R,true_negative
austria_2026_R_00225,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.019202321799195766,austria_2026_R,true_negative
austria_2026_R_00226,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.05174287731243098,austria_2026_R,true_negative
austria_2026_R_00228,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.04731042577991354,austria_2026_R,true_negative
austria_2026_R_00229,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03123629690144936,austria_2026_R,true_negative
austria_2026_R_00230,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03406541720617704,austria_2026_R,true_negative
austria_2026_R_00231,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.034673367108456636,austria_2026_R,true_negative
austria_2026_R_00233,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.02639713392024167,austria_2026_R,true_negative
austria_2026_R_00235,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.04395808129266922,austria_2026_R,true_negative
austria_2026_R_00237,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.307295809711162,austria_2026_R,other
austria_2026_R_00238,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.053913992108732975,austria_2026_R,true_negative
austria_2026_R_00239,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.02438461503772348,austria_2026_R,true_negative
austria_2026_R_00241,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.019500890278351748,austria_2026_R,true_negative
austria_2026_R_00242,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.02841383958767476,austria_2026_R,true_negative
austria_2026_R_00246,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.04457786811372364,austria_2026_R,true_negative
austria_2026_R_00247,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03508413676593703,austria_2026_R,true_negative
austria_2026_R_00248,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03187134174638516,austria_2026_R,true_negative
austria_2026_R_00250,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.028115539516382432,austria_2026_R,true_negative
austria_2026_R_00251,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.04511094129878284,austria_2026_R,true_negative
austria_2026_R_00252,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.028356592020851105,austria_2026_R,true_negative
austria_2026_R_00253,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.02816420805656754,austria_2026_R,true_negative
austria_2026_R_00254,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.028807928442696952,austria_2026_R,true_negative
austria_2026_R_00255,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.017771341305594775,austria_2026_R,true_negative
austria_2026_R_00257,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.03764271421793699,austria_2026_R,true_negative
austria_2026_R_00259,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.029790341559455872,austria_2026_R,true_negative
austria_2026_R_00260,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.013654388754287247,austria_2026_R,true_negative
austria_2026_R_00261,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.022926364737628543,austria_2026_R,true_negative
austria_2026_R_00264,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.01576424816556061,austria_2026_R,true_negative
austria_2026_R_00265,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.020932178450911713,austria_2026_R,true_negative
austria_2026_R_00266,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.043066600575673165,austria_2026_R,true_negative
austria_2026_R_00267,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.02885810103988959,austria_2026_R,true_negative
austria_2026_R_00268,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.015832319813019226,austria_2026_R,true_negative
austria_2026_R_00270,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.013192905894980964,austria_2026_R,true_negative
austria_2026_R_00272,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.028403800668762316,austria_2026_R,true_negative
austria_2026_R_00273,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.038267265265299576,austria_2026_R,true_negative
austria_2026_R_00274,austria_2026_R,Austrian Grand Prix,0.0,gbdt,0.046953809087720906,austria_2026_R,true_negative
