event_id,race_id,attacker,target,event_start_time,event_start_lap,event_type,reason,gap_at_start_m,duration_s,cum_distance_diff_at_start_m,lapped_at_start,max_gap_jump_m,swap_by_distance,swap_by_driver_ahead,swap_time,swap_delay_s,swap_distance_delay_any_s,swap_ahead_delay_any_s,actual_swap_delay_s,pass_after_horizon,target_speed_at_start_kmh,closing_speed_at_start_kmh,green_at_start,target_retires_in_window,horizon_end,horizon_s_effective,audit_horizon_s,either_in_box_lap_at_start,either_pit_in_window,target_pit_before_outcome
netherlands_2026_R_00333,netherlands_2026_R,RUS,PIA,2026-08-23 13:55:19.605,17,PIT_RELATED,attacker or target on a box lap at t0,98.1652777777777,3.959,-98.18194444444089,False,7.288888888888891,False,False,,,,,,False,110.0,175.34166182452068,False,False,2026-08-23 13:55:49.605,30.0,120.0,True,True,False
netherlands_2026_R_00334,netherlands_2026_R,ALO,ALB,2026-08-23 13:55:20.484,16,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",43.050833333334594,4.961,-43.14638888888294,False,8.000000000000455,False,False,,,,,,False,109.0,,True,False,2026-08-23 13:55:50.484,30.0,120.0,False,False,False
netherlands_2026_R_00335,netherlands_2026_R,HAM,LEC,2026-08-23 13:55:20.684,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",93.79833333333323,72.521,-93.71944444444671,False,12.13333333333344,False,False,,,,,,False,169.0,66.00833767587294,True,False,2026-08-23 13:55:50.684,30.0,120.0,False,False,False
netherlands_2026_R_00336,netherlands_2026_R,ALO,OCO,2026-08-23 13:55:27.084,16,PIT_RELATED,attacker or target on a box lap at t0,10.318055555555475,13.44,-10.647222222221899,False,12.963888888889414,True,True,2026-08-23 13:55:40.724,13.64,13.64,14.04,14.04,False,191.0,-26.529319781076655,False,False,2026-08-23 13:55:57.084,30.0,120.0,True,True,False
netherlands_2026_R_00337,netherlands_2026_R,BOR,PER,2026-08-23 13:55:31.645,16,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,33.15666666666766,25.559,-32.859444444446126,False,5.066666666666151,True,True,2026-08-23 13:55:56.644,24.999,24.999,25.919,25.919,False,161.0,,True,False,2026-08-23 13:56:01.645,30.0,120.0,False,False,False
netherlands_2026_R_00338,netherlands_2026_R,LIN,SAI,2026-08-23 13:55:33.045,16,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,16.407500000003438,8.519,-16.39194444444729,False,12.99999999999909,True,True,2026-08-23 13:55:52.005,18.96,18.96,19.52,19.52,False,217.0,-121.00000000001275,True,False,2026-08-23 13:56:03.045,30.0,120.0,False,False,False
netherlands_2026_R_00339,netherlands_2026_R,COL,BOR,2026-08-23 13:55:34.324,16,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",11.061111111109767,22.88,-11.32777777776937,False,9.955555555555748,False,False,,,,,,False,103.0,-12.037018509254393,True,False,2026-08-23 13:56:04.324,30.0,120.0,False,False,False
netherlands_2026_R_00340,netherlands_2026_R,HUL,GAS,2026-08-23 13:55:35.964,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",98.79888888888888,19.48,-98.90555555555329,False,10.96666666666664,False,False,,,,,,False,160.0,104.92682926829258,True,False,2026-08-23 13:56:05.964,30.0,120.0,False,False,False
netherlands_2026_R_00341,netherlands_2026_R,NOR,ANT,2026-08-23 13:55:41.124,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",98.76138888888977,17.761,-98.77111111111299,False,23.955555555556202,False,False,,,,,,False,200.0,6.545562835020661,True,False,2026-08-23 13:56:11.124,30.0,120.0,False,False,False
netherlands_2026_R_00342,netherlands_2026_R,SAI,LIN,2026-08-23 13:55:52.565,17,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,11.522777777777833,3.759,-11.788888888884685,False,10.777777777777828,True,True,2026-08-23 13:55:56.644,4.079,4.079,4.079,4.079,False,265.0,,True,False,2026-08-23 13:56:22.565,30.0,120.0,False,False,False
netherlands_2026_R_00343,netherlands_2026_R,ALO,ALB,2026-08-23 13:55:53.645,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.31138888888881,5.76,-99.31416666666337,False,5.7000000000000455,False,False,,,,,,False,161.0,44.900000000000226,True,False,2026-08-23 13:56:23.645,30.0,120.0,False,False,False
netherlands_2026_R_00344,netherlands_2026_R,COL,PER,2026-08-23 13:55:57.564,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",43.3866666666666,14.681,-43.40055555556319,False,7.921944444444421,False,False,,,,,,False,192.0,,True,False,2026-08-23 13:56:27.564,30.0,120.0,False,False,False
netherlands_2026_R_00345,netherlands_2026_R,BOR,BOT,2026-08-23 13:55:57.564,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",45.4377777777778,14.681,-45.10305555554805,False,8.0,False,False,,,,,,False,136.0,,True,False,2026-08-23 13:56:27.564,30.0,120.0,False,False,False
netherlands_2026_R_00346,netherlands_2026_R,RUS,PIA,2026-08-23 13:56:00.565,17,PIT_RELATED,attacker or target on a box lap at t0,98.62722222222283,3.159,-98.64388888888061,False,4.977777777778101,False,False,,,,,,False,109.0,40.0204081632651,False,False,2026-08-23 13:56:30.565,30.0,120.0,True,True,False
netherlands_2026_R_00347,netherlands_2026_R,OCO,STR,2026-08-23 13:56:06.125,17,PIT_RELATED,attacker or target on a box lap at t0,10.674444444444418,18.52,-10.711388888885267,False,8.888888888888857,True,True,2026-08-23 13:56:25.045,18.92,18.92,18.92,18.92,False,176.0,-99.00000000000034,False,False,2026-08-23 13:56:36.125,30.0,120.0,True,True,False
netherlands_2026_R_00348,netherlands_2026_R,PER,BOT,2026-08-23 13:56:12.605,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",47.59277777777788,15.759,-47.55638888888643,False,5.1444444444441615,False,False,,,,,,False,175.0,,True,False,2026-08-23 13:56:42.605,30.0,120.0,False,False,False
netherlands_2026_R_00349,netherlands_2026_R,COL,BOR,2026-08-23 13:56:12.605,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",34.57388888888886,15.759,-34.886111111118225,False,4.6444444444441615,False,False,,,,,,False,128.0,,True,False,2026-08-23 13:56:42.605,30.0,120.0,False,False,False
netherlands_2026_R_00350,netherlands_2026_R,TSU,HUL,2026-08-23 13:56:14.284,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.28861111111291,3.321,-99.28694444443681,False,6.222222222222626,False,False,,,,,,False,98.0,80.01369863013527,True,False,2026-08-23 13:56:44.284,30.0,120.0,False,False,False
netherlands_2026_R_00351,netherlands_2026_R,BOR,PER,2026-08-23 13:56:15.804,17,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,11.13055555555502,12.56,-10.83222222221957,False,1.6888888888888687,True,True,2026-08-23 13:56:25.045,9.241,9.241,9.241,9.241,False,244.0,-11.519303969548133,True,False,2026-08-23 13:56:45.804,30.0,120.0,False,False,False
netherlands_2026_R_00352,netherlands_2026_R,LIN,SAI,2026-08-23 13:56:16.164,17,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,92.51444444444428,10.361,-92.24833333333663,False,8.800000000000182,True,True,2026-08-23 13:56:26.765,10.600999999999999,10.600999999999999,10.600999999999999,10.600999999999999,False,197.0,68.06382978723413,True,False,2026-08-23 13:56:46.164,30.0,120.0,False,False,False
netherlands_2026_R_00353,netherlands_2026_R,SAI,LIN,2026-08-23 13:56:27.125,17,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,13.504722222223336,11.48,-13.770833333328483,False,9.300000000000182,True,True,2026-08-23 13:56:38.845,11.72,11.72,11.72,11.72,False,193.0,-93.00000000000183,True,False,2026-08-23 13:56:57.125,30.0,120.0,False,False,False
netherlands_2026_R_00354,netherlands_2026_R,HUL,GAS,2026-08-23 13:56:28.684,17,PIT_RELATED,a pit stop occurred inside the outcome window,99.44361111110993,17.361,-99.55027777777286,False,11.200000000000273,False,False,,,102.521,102.081,102.521,True,206.0,10.509119332984513,True,False,2026-08-23 13:56:58.684,30.0,120.0,False,True,False
netherlands_2026_R_00355,netherlands_2026_R,COL,PER,2026-08-23 13:56:28.684,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",64.1313888888892,16.121,-64.14527777777403,False,4.300000000000182,False,False,,,,,,False,223.0,,True,False,2026-08-23 13:56:58.684,30.0,120.0,False,False,False
netherlands_2026_R_00356,netherlands_2026_R,BOR,BOT,2026-08-23 13:56:28.684,17,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",58.45611111110975,16.121,-58.12138888888876,False,3.8222222222220807,False,False,,,,,,False,180.0,,True,False,2026-08-23 13:56:58.684,30.0,120.0,False,False,False
netherlands_2026_R_00357,netherlands_2026_R,NOR,ANT,2026-08-23 13:56:29.164,18,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",98.20638888888874,15.641,-98.20861111111299,False,11.000000000000057,False,False,,,,,,False,136.0,122.08537248504634,True,False,2026-08-23 13:56:59.164,30.0,120.0,False,False,False
